,article_id
468176,1319502
467353,1292487
253097,650806
158112,483806
602935,1782360
290044,732122
585262,1720928
653372,1397833
499169,1456906
94913,334948
85270,297363
188448,523430
204316,552284
513985,1423081
443214,1220271
36348,208059
513464,1455936
793307,1629574
129735,415063
446543,1223719
157927,466558
15396,181092
377794,845641
275915,712855
556028,1646716
63919,262023
46700,1387802
538994,1516224
109459,378463
586689,1738876
15677,183999
372692,879086
515790,1434325
774202,623562
352065,826295
153472,479715
101800,352556
447970,1230839
668368,1215766
468350,1313611
539402,1636259
121347,392713
8308,167108
663043,1358012
110585,372326
293760,733142
560270,1674097
7925,168182
702138,471925
370905,856044
745044,502547
5803,159149
573921,1736505
786968,1754298
390357,940367
254790,663454
637011,1416366
438359,1247983
469801,1310503
525733,1621618
140327,446413
512434,1484854
377422,853441
352784,818930
354591,834905
345549,1369374
680110,805129
695261,743760
603208,1774140
311437,758813
573754,1742097
155192,468700
696158,736600
96228,338847
751243,540228
236393,625939
583930,1748178
215361,601528
583102,1745921
352044,824896
67580,266809
683450,810726
584829,1730345
373212,863404
216933,585537
27307,195406
422496,1188324
669749,1283871
419689,1189832
507471,1487264
143156,442044
513277,1464856
130914,421109
719735,375613
562406,1676850
712404,428272
11897,165198
679420,801133
141723,463362
491564,1343538
218757,595969
773856,628329
52545,18094
585484,1717213
785554,1731905
216319,588631
436326,1269320
457633,1278076
368497,859286
504610,1492539
186849,531405
376723,867215
168851,505327
291541,724572
276002,680412
790695,1681470
120105,402760
453706,1294901
700619,403971
35371,15462
376063,852127
63506,268585
63848,261848
129082,418559
708502,446469
185601,523131
87114,301353
310502,771355
92538,320846
448216,1221781
503595,1504980
228592,623745
707709,482152
393816,886611
584035,1746089
216044,590710
559127,1696972
232185,617627
553685,1696576
695831,730716
34058,203854
479595,1359287
587409,1714651
772304,633899
155000,480782
467939,1336086
471544,1319569
52405,229977
370999,879206
411766,1085657
119917,403442
507400,1488373
396365,930709
10227,170380
534628,1634644
38885,217669
681312,873369
466040,1293930
313945,763791
130594,423969
708257,447522
199089,566629
513930,1425698
416009,1123107
696067,736499
119777,407676
624531,778846
665262,1201941
12725,168092
574804,1759506
701133,479124
585426,1718114
692416,718972
48467,231465
353789,839318
620538,922181
78429,279188
502366,1448323
399089,931286
253470,645409
60198,22922
406011,1205234
293562,734406
603924,1817331
499162,1456773
63564,267892
787299,1697993
183650,533927
513148,1503184
724124,381628
102907,34397
390775,901833
466723,1310625
373568,850506
526665,1513784
183495,535120
476489,1370409
69731,266345
352035,826100
846,154810
747779,562567
17979,176588
534546,1639050
522699,1517437
184803,526399
167950,511894
370758,859278
312508,746752
539399,1635957
85654,306395
203274,558351
593841,1835105
179241,529941
211209,601599
657310,1313115
480065,1402983
290093,734724
577037,1730865
142394,448209
270763,679082
526336,1598457
34720,215009
736818,276909
396765,921626
200845,554331
783592,1768694
169190,501333
152742,476848
328783,806944
188040,523960
184334,528453
76956,284840
253449,647708
796608,1117445
538872,1589467
344414,839866
681627,875324
432195,1225738
253501,646355
379342,865438
248904,649570
34110,15230
119424,393846
374681,859009
680309,879748
557526,1709810
446597,1217143
607905,1791968
200014,560561
186922,532191
28233,188943
377109,858528
356684,810983
76440,279929
611782,1838904
252607,655230
39510,218188
167927,512357
19270,177807
237095,617565
153328,481386
561630,1711834
469599,1279496
535234,1632026
86366,300092
468421,1311634
188537,523075
582676,1770438
128643,421086
375251,851295
544619,1673388
7118,171787
559805,1682252
254088,664065
527201,1624166
621685,797483
355430,823428
676070,1515687
548764,1702627
610619,1803109
313147,741792
448603,1264303
607893,1793806
611301,1779521
459912,1302420
421710,1086596
466766,1308760
272880,705348
355754,820031
553282,1701461
690967,857016
292668,712741
237131,617637
444985,1254241
457222,1334995
21760,192607
270265,682585
11406,169416
289821,729392
218863,594441
510556,1483167
311389,758401
398483,898288
292027,720444
233067,630111
536263,1643291
533783,1519837
459292,1327224
98165,333060
184431,528799
220357,581822
505108,1471719
344858,839013
513066,1469461
558520,1692777
25749,191103
101722,35045
681182,874982
573337,1757296
334930,784250
543726,1680477
626398,763841
50596,234673
437181,1261027
605124,1800830
468974,1296283
255889,649153
345848,824294
526273,1600790
61182,21264
124944,424636
621502,790179
109484,377954
667172,1260554
140514,40861
96419,344606
355312,824808
78657,288071
419405,1205668
354400,837328
471581,1293972
459057,1279919
392953,921777
491743,1340479
138355,443350
275572,675965
457539,1282052
785723,1733990
608614,1835093
379335,875754
290663,734963
97000,333971
325045,791417
154285,473357
50791,229853
515196,1476372
377441,852164
446763,1266981
237344,614466
292579,715539
20319,184797
512245,1488598
186318,537625
600847,1792995
355999,815614
153210,480400
412221,1111997
396552,927795
169855,496367
7169,172847
672060,1238406
600115,1829410
667240,1261285
77235,286389
443850,1236663
600320,1819821
711549,420329
536674,1591743
28724,195421
411941,1117891
656368,1373071
136533,456696
23087,189546
660461,1338488
184567,526819
467958,1335514
480795,1410833
330236,806468
25964,193676
44429,220394
679253,806089
198772,567742
361772,861364
608276,1789837
170800,511693
86758,298175
377005,862066
399929,895995
621666,797048
172330,496447
620087,926411
156443,478663
559092,1697509
445037,1252726
77562,282646
479402,1387959
294278,720973
354765,831354
503594,1505123
369418,855709
35693,201323
390518,922602
375435,846954
141034,442382
130197,426191
423356,1090767
450329,1323050
601507,1811587
131830,431732
476223,1372696
128339,423727
784833,1787452
265360,681523
284536,722901
345913,817655
607774,1811576
186189,538450
76684,280444
251437,667970
352131,827259
350047,837449
785912,173237
471074,1291064
103664,358849
355591,819513
413902,1198456
167554,493898
528704,1837935
15260,177402
368250,856194
76130,26687
669571,1285097
532525,1638985
291863,721455
310234,753414
359026,871704
194831,570700
684259,812563
569610,1726501
481132,1366198
42488,220616
620275,928225
439035,1227562
748554,511481
186505,535456
120903,395234
312237,751422
85555,27076
550089,1654572
352333,824440
395719,945970
256552,1463836
170693,512302
482077,1394169
609219,1828582
55615,253122
488119,1346970
5272,157473
415313,1198149
418206,1204797
611996,1817668
130736,422894
200042,560818
583708,1747480
679017,800051
28079,189574
491991,1407965
26623,192644
140796,442902
488113,1351229
186480,536036
563004,1654375
578188,1754822
620460,922435
291811,721371
793744,1625313
482342,1385596
292786,712318
219946,583626
233517,626156
61582,245283
555564,1658102
17919,178904
744631,508914
141245,441493
68783,266712
236301,626762
108911,38727
169356,509517
561336,1645924
11902,10676
597540,1793273
86076,294477
532536,1638977
110484,372377
515132,1478064
169097,506260
507084,1496037
417794,1193319
757952,720348
396724,925746
69172,268670
477933,1389928
773835,628766
523674,1639833
265665,703992
427442,1269295
423153,1107879
109685,377221
670088,1285041
546763,1648747
92278,320138
118934,396558
290774,730718
39325,212786
459714,1309439
489417,1411481
11416,11467
334023,797856
252462,657458
419116,1188035
421626,1215495
153575,480052
232653,636045
602439,1799905
486385,1345811
782743,1705572
117864,403828
596810,1793564
754037,535254
154309,475012
168355,509399
266737,700043
203087,559605
684161,813548
794336,1193773
779942,1085346
592497,1802447
236400,626687
580914,1763307
272686,682201
476797,1365058
170186,495383
71446,276681
16596,178119
695321,742859
136270,448093
712995,425099
719176,374448
187849,525098
103491,36026
481998,1396566
118997,395875
217699,592294
395148,955180
448362,1209745
44148,16442
59072,250362
18682,179334
220526,592821
417789,1188830
587239,1769260
530018,1645208
111670,38618
421398,1112402
149374,477765
46242,237860
75410,25883
689322,835507
373805,872980
765321,675545
787041,1756467
397408,1080927
422206,1203149
345843,824344
592400,1805802
142440,448405
495686,1507052
350227,815405
747927,565441
330845,798486
776077,655736
75403,26046
141539,443364
471306,1282292
237144,617337
141357,440427
448658,1262836
621272,799139
168095,509470
436694,1219325
447803,1236244
436404,1231615
235060,612562
188573,523421
59538,244789
638676,1480058
156186,479904
559309,1693367
712135,421808
421049,1112016
255189,656927
512031,1505621
531431,1642719
573814,1740113
375097,852491
673669,1257760
516081,1415803
620425,923099
760784,755529
589191,1783888
96483,342104
513668,1437962
171464,505078
39349,221003
574180,1763625
168131,510688
139953,450551
435542,1264843
590062,1823774
492030,1406970
311436,757604
234540,617551
56125,245164
219721,587538
422912,1119085
601604,1806549
235222,611356
41546,218179
506473,1468150
306704,742973
549410,1711114
312175,751868
419645,1190532
184577,526823
8571,168536
574781,1760388
712563,424654
354402,838446
255021,661028
292391,718057
706453,480231
687957,830192
679959,802345
183493,534761
774048,624544
574411,1717699
142663,449508
444588,1264862
81475,297541
13095,173114
186291,537270
355930,819016
559676,1684375
414069,1188016
28133,189321
199996,559927
352064,827195
479534,1409322
121140,393988
716510,394868
271080,701452
510764,1420705
203766,555801
28458,195663
790415,1613480
141746,439442
72917,287804
237137,617738
346103,811547
576915,1735685
136178,450870
771575,630118
270344,676793
59206,22119
202814,562203
51107,232743
253020,650798
237892,625498
396078,893304
632387,1492972
475723,1376930
83101,301980
599148,1803325
66604,264408
335585,799702
184089,529731
610289,1801877
477413,1356685
666146,1279124
509490,1751889
754498,527455
610240,1802511
185014,524804
693406,786387
515597,1454105
20283,177413
272590,682679
314831,748858
459263,1328785
637361,1416494
355492,824463
417660,1193919
328943,776958
217959,599622
653830,1394118
741983,590537
612368,1841429
688737,834632
392778,926251
751198,540858
689944,821338
43825,17084
254564,668248
666615,1263208
685171,884870
215756,594780
28578,189001
592630,1802895
115465,398337
32049,204193
219691,587769
684158,813317
55347,248685
50996,227271
267643,695395
167943,511680
526943,1636226
514637,1495437
128704,420395
78819,277878
19904,181265
102700,357585
791891,1644580
512902,1473697
420967,1107907
493412,1357036
689068,832767
153154,480598
67592,264126
130283,424081
41491,219536
115653,392529
405063,1182030
246563,664085
511464,1499527
396799,1082078
335562,777770
142793,457460
92512,321381
233880,624550
43918,16987
127731,427431
293721,731776
553746,1695069
254719,664939
606018,1783266
231416,634658
586869,1742439
414652,1250877
11889,165294
584564,1735855
34303,205121
468814,1299697
579072,1739815
763482,603266
246377,656311
695384,742123
368330,847330
611626,1832466
220699,561212
635418,1479158
521938,1594704
179443,540554
377433,851091
470030,1328527
703230,472785
777079,1090730
295031,709839
236943,618724
476470,1370629
110435,37611
334466,790469
97839,32292
355902,819033
103224,36694
775338,651979
108860,381177
377280,856546
661551,1329966
219611,586871
104750,1335365
664804,1207891
446615,1210687
55190,250765
46701,235471
550179,1649297
60775,21944
519312,1624645
573987,1734221
294185,724654
352031,826800
4595,152992
251109,657725
484584,1397817
183829,532658
413152,1186740
126487,424010
353265,814035
130061,426841
218323,602277
488140,1344212
744447,508253
436445,1229030
121459,392747
142550,447459
106974,382744
511908,1469263
232805,633139
459860,1304462
87322,294347
538986,1517959
616568,919524
287284,730010
167948,511133
136329,445190
469407,1284993
334161,793572
549460,1709167
721894,36550
447244,1256141
425633,1262280
389277,921704
169193,501062
745967,572433
84916,302993
96568,33321
493166,1370163
47318,236673
771042,643993
422934,1115523
130695,421831
585303,1720407
76206,283622
111064,381970
423240,1094362
290491,859795
119651,392559
215689,596576
518110,1645581
573238,1759696
256443,669586
334580,789400
530419,1620898
482193,1391141
573825,1739975
448039,1227561
485314,1381927
201850,551904
619574,931471
3523,155468
432273,1225253
11988,165714
415399,1190925
87164,305949
491205,1357608
440977,1221737
629336,1124346
103738,35630
157284,470473
141232,441145
203536,557042
662490,1323103
765226,675225
502783,1502125
761998,693887
560851,1662096
170105,494827
410779,1086520
708708,448696
488615,1343145
330096,781104
390062,889249
696927,852471
111534,38847
350776,840303
333376,807087
596831,1790820
85880,304947
750927,585761
200480,556229
215194,601340
754372,527757
43328,217192
685689,882945
203875,553918
609446,1819368
779762,1080384
333436,804784
638388,1489082
428137,1245422
72677,277739
652343,1455787
83222,299064
109128,381768
288460,709924
748842,514044
490124,1387185
373796,872767
466714,1311239
396267,931263
396433,927520
444623,1264063
167758,498023
436600,1223325
407544,1114732
200446,556609
87441,294417
492540,1391195
524869,1589859
353486,828572
537232,1512434
237919,625383
22953,13620
525126,1512441
505299,1426833
4230,159157
501623,1499856
522877,1515974
481653,1396454
305508,746931
608301,1789065
25538,14227
769741,683173
561603,1710434
51522,233998
456610,1328762
308155,747664
500191,1429629
578947,1742385
418992,1202890
383121,918992
399617,912615
68074,269895
251061,660481
538701,1598285
330386,803889
492299,1403714
513737,1439248
7989,10903
444924,1255443
492419,1394884
78793,285755
354599,833661
348148,839875
294665,716307
51089,228143
70017,266045
412542,1082058
345979,815258
265557,680794
169020,504785
30269,209931
157612,468169
674249,1254177
184009,529776
200973,554181
172245,498310
389615,1079749
219834,585008
311906,753284
60784,21870
19388,182930
346027,810078
488398,1364919
549358,1683150
559194,1695353
408774,1107748
373611,848093
572099,1735818
187372,528200
529463,1515188
569570,1797333
93130,314995
632103,1496007
304531,770041
30856,206504
143603,440343
505173,1501500
516259,1498134
578240,1752984
139863,450220
470790,1301240
203828,554090
233106,632117
609873,1809857
255082,660698
587411,1712855
292334,716287
689179,832851
470398,1317909
15248,177549
314294,758396
59945,244668
334282,793771
492699,1429917
553415,1711728
35697,199996
578742,1744454
235948,629894
484648,1396125
28370,197167
611713,1828964
683172,865721
680116,805173
398082,889641
463634,1288471
762196,692999
55491,21409
314628,752547
294492,718536
442814,1241697
16653,178057
701989,476399
57551,254461
560388,1672138
32544,200155
481944,1399054
291029,730295
265591,694998
272751,681324
218325,601352
14932,183012
773866,628176
131243,418722
504430,1501682
620445,922444
763326,604304
311356,761815
331028,797231
188513,522808
468209,1318668
611758,1785587
487869,1394685
678574,892194
493018,1392903
396479,927780
396197,1080912
492093,1405462
761707,694804
692240,711790
528310,1611683
390852,901837
506268,1482766
709351,442621
529260,1604300
153246,480609
689816,826434
412393,1093266
199761,561157
254584,667756
19848,183543
584176,1742693
234693,614534
235625,635203
752379,539572
19306,179915
330046,808565
311799,755100
792104,1633529
587217,1721808
544038,1677284
788574,1670612
457627,1278375
580887,1764399
529280,1591335
783068,1774404
19714,182937
273225,677188
119553,393031
112194,372588
753292,538892
558336,1701036
334032,795852
253433,648606
683112,865856
599168,1802342
371236,849717
271765,693657
378038,842642
354742,832488
70141,265960
29963,203475
705408,417487
139773,450722
236067,629892
142737,446236
682588,868249
755631,525264
92748,318787
786139,1724877
537616,1637593
83537,305601
136364,444150
214954,605655
4632,153685
583333,1761512
444859,1257403
81584,299607
584575,1735366
23057,13252
377686,845635
774804,650011
507371,1489170
347458,874691
104333,356763
423781,1193974
571427,1753384
398592,1087098
521668,1598735
554953,1673979
117526,401990
575585,1716130
734116,354234
202220,565332
253426,649443
293411,728810
200543,556788
127926,426192
83330,297009
353301,816190
288237,712432
355071,829209
86829,297097
422914,1118077
586733,1737425
96953,335373
9923,168534
525898,1613547
484855,1391790
633553,1401003
399867,895651
97488,339125
555444,1662956
447380,1251078
583416,1758770
203628,555414
11702,168574
118584,398055
492284,1399383
756581,558333
585696,1767681
487747,1365265
129583,415996
12552,171363
12774,176253
568136,1738863
202691,562864
182628,524359
750088,581812
355628,819252
311787,755788
574161,1727345
376542,879609
604847,1801438
449766,1277068
535668,1644116
218241,605053
443063,1272922
293792,731783
214869,592820
275666,676952
198949,568753
615418,902307
154632,471395
129543,415795
392708,1080728
399834,897389
4648,152615
486491,1343314
264953,1117913
84981,301139
502806,1501507
186680,534066
775512,654767
120318,400407
170496,494366
202395,563701
50488,20683
680544,877685
467445,1287946
388977,913187
621561,797411
412168,1116526
44074,219750
256332,643003
294561,715652
591110,1814663
398010,894286
142781,446582
794622,1197649
764676,676334
285092,726600
785527,1731011
595876,1777472
5773,157056
660072,1344781
246198,647602
234529,616319
200827,553810
183964,530717
195138,554520
630122,1801216
470313,1321738
294615,717595
370082,867503
5495,9505
689838,826227
58156,22140
77014,287957
787482,1693855
519207,1644318
741984,590705
312197,750857
388601,885220
256136,647371
467182,1299019
167973,511383
674570,1596447
555533,1658906
142168,454365
5888,157516
681261,874597
345766,826852
96548,342773
293933,728724
510488,1495031
350610,812540
153164,483893
377904,863664
783876,1762019
538027,1623229
216962,585038
586840,1733863
235035,624577
443032,1275664
142702,446181
694846,741886
120118,402016
184819,526105
149159,472952
299407,770155
695722,730961
42358,219711
585385,1721384
153756,478611
131044,419456
539074,1514565
395292,916718
347337,821033
222816,636530
103328,361401
502594,1421651
560439,1671094
285537,736398
287003,734995
370960,854590
692135,716057
130813,420380
179224,529900
58806,246729
477665,1353084
559588,1685390
602298,1805283
368633,875411
438340,1251433
609438,1818837
50614,18784
470388,1318674
170233,496670
168719,506337
115526,39869
331432,793629
374433,860391
446533,1229125
199270,564713
77963,279357
364231,851750
398464,939933
200749,555728
311281,760318
560579,1668164
353837,811031
90871,314696
711929,426273
690092,828189
567860,1740896
600236,1823448
216972,585384
626383,763814
557329,1679576
766737,662373
598613,1818652
218992,593354
199685,562082
410692,1194407
595561,1781506
57470,254438
120472,398517
398838,945046
616641,919730
85043,298708
610421,1798517
127502,417811
353662,815459
691063,857802
199642,563062
311353,761801
584336,1740706
149221,468177
372229,868961
131701,416050
533848,1511291
576147,1737715
354646,833500
100038,355918
120007,403145
195116,555654
121517,392467
553988,1689402
170893,510459
58915,249031
288449,710048
369482,850882
503823,1456145
25111,192585
609406,1819857
541803,1698267
538702,1598167
130106,427293
719755,375435
784290,1718163
285343,711679
448351,1210909
695500,745404
506184,1505448
310713,767977
183263,537448
772957,620758
272443,685268
513055,1470944
670679,1244348
288426,710904
112017,373456
329957,793827
332987,801070
361892,861702
538974,1516945
168419,508787
271163,698794
437352,1251556
537630,1637215
48757,18847
437793,1266789
752859,536450
1027,152385
49670,235570
375541,845569
650848,1421174
72938,285067
574266,1723853
462659,1311466
169084,504499
59129,249386
92716,318572
66684,261305
485789,1367062
628965,1121883
558391,1698274
203489,556532
59585,21113
413392,1121117
290661,735185
626904,719147
97726,336483
702953,473078
156323,478284
111502,377403
54363,247934
436928,1276642
359953,868926
295313,716728
44178,16430
155993,480809
42970,228661
390442,927667
330751,801523
234306,619395
78405,276895
293016,721877
547972,1672753
110864,371967
200959,564077
287656,721465
690163,824568
786109,1729104
78116,25586
128408,422814
91866,318268
220130,584226
140096,449658
69129,262589
412470,1088223
271413,695737
270474,698936
782701,1700268
595582,1781295
725158,382613
250686,662966
64130,271468
121481,392400
270905,700211
531367,1598598
510512,1489342
125118,417044
291729,721146
512077,1494425
610227,1802729
543157,1684406
334971,783131
187096,530458
753070,531629
117915,403774
394597,931165
590759,1818468
407362,1115584
215787,598121
199816,561896
170457,515255
334531,791832
81400,297170
119816,392659
306157,762676
444944,1255316
412034,1119559
313711,770643
254478,643631
131514,416490
351691,832022
610863,1789853
272472,685836
598397,1827395
292975,710443
74156,285279
86224,301109
294617,717685
24333,192000
471429,1278373
310274,750457
372809,862226
335386,779925
612516,1798345
350484,823796
118952,396336
49577,238663
63617,267351
727095,343753
75467,278298
312135,750759
492018,1407176
419612,1193858
488070,1358220
168116,510276
236860,618620
152768,474953
475520,1380426
112585,371389
702254,471918
310666,771303
443737,1243912
58305,253069
156120,479956
200279,559133
535978,1609266
86448,28297
290769,731313
390756,914949
719526,372637
444243,1268994
454224,1290332
44858,227675
96820,335666
128963,418226
97474,33064
671145,1243689
471319,1281847
370117,865911
609479,1956779
148953,479065
538498,1643890
187563,526953
459330,1325787
698840,400004
680370,879105
415619,1124206
481514,1344197
467873,1312786
419963,1127247
617338,913625
760774,755312
610487,1796959
526019,1608800
420948,1097087
20403,184446
446648,1256638
235745,634194
562261,1680054
18335,181957
354085,841297
610810,1790934
184324,528417
119103,395059
332499,781442
43394,217007
562279,1679892
84987,299677
271796,693754
374835,882391
434722,1216828
232159,619019
215830,595963
12183,171762
4545,153280
237359,614615
295330,724416
611239,1781896
411249,1191916
565787,1758490
76163,283620
156493,475675
76387,26058
478332,1343067
127876,425437
203223,558349
603976,1815836
705711,418129
473903,1394834
602831,1785947
629455,1122699
265484,677550
576819,1739003
549407,1711100
608815,1818499
796624,1114498
110013,38179
179497,537810
199871,561971
25814,189216
237660,600116
86180,303271
75539,287118
578430,1750065
606637,1830633
228699,615634
43541,221715
290571,734026
440544,1236049
392982,916773
580492,1714745
491873,1340620
748808,514101
81084,301376
481713,1409748
590014,1824316
5979,8793
333289,776773
377950,842627
423261,1094752
442084,1256931
35235,15873
684445,889336
561219,1650450
271565,693891
530136,1629955
185789,540799
183220,537605
148903,482405
538151,1620233
390334,930960
312501,746267
302912,745414
169269,502195
793302,1625570
695083,744479
526206,1604276
583404,1759330
481823,1405960
117929,403986
458971,1282605
295203,738699
33381,206556
559183,1695843
179693,926514
50696,18573
167344,510119
395851,922886
744064,506094
547710,1680648
420766,1113922
676983,1519300
155581,478207
312517,747514
480883,1380190
768211,612308
437462,1245028
8236,10288
200817,556418
687306,843244
537099,1515219
353799,831235
75941,1487884
663313,1356484
252788,653268
514993,1482962
120897,395086
34914,14320
294886,711409
436609,1223316
454837,1286592
585117,1724711
355600,819559
7136,170870
215673,594940
397109,912670
582223,1735779
304540,771185
50784,230559
686000,849185
512147,1492551
713111,425727
112355,372164
130509,424136
154329,473066
15426,179826
170375,494275
446446,1217881
68618,267051
172805,494565
154873,470317
104190,354935
307590,755817
451272,1315282
787333,1692625
287957,716443
351614,831076
780601,1081899
246474,643566
396390,931234
91951,317445
730883,327636
375425,846437
443813,1238949
478379,1342784
489852,1392652
657257,1360263
187869,525317
583787,1771932
576328,1757012
609965,1808105
200970,554831
86038,305797
19032,178996
768961,686011
755245,522958
117903,403746
420446,1117229
514556,1497785
68270,266204
68700,266551
605612,1835082
692962,789720
422072,1182314
32347,209617
129122,418963
156362,477839
47147,227139
645441,1439035
488368,1367091
233706,624704
447973,1230366
215082,604577
351945,825983
544881,1670964
285194,721136
655915,1374490
60160,254394
423159,1111162
421335,1093655
355533,823715
671856,1233126
393580,896961
542806,1688881
271158,697084
215549,599372
534686,1630655
455060,1285446
91718,321241
490740,1373927
250670,665147
234345,617788
718457,377859
131136,419105
219245,591424
232789,636518
784716,1783451
200047,560021
314473,756126
728416,337502
595253,1784500
440596,1234223
254357,666813
668193,1218402
480850,1381176
97727,336148
440065,1247799
487787,1409304
311673,756360
372667,882491
157836,467548
35418,15478
512062,1494603
658728,1382314
608103,1798684
288972,709564
504816,1617634
447128,1273608
251640,664925
396816,1080922
615055,901573
251687,663616
722159,319186
57068,254713
600241,1823380
525747,1685239
233441,626978
251065,660471
83046,304908
610587,1794366
5504,9537
170138,495976
770768,644152
85829,302250
607987,1778500
491907,1365919
77605,282624
520050,1614113
536840,1641784
202646,562713
418780,1090689
558482,1694159
10712,10711
331284,792841
355702,819532
685822,885883
485292,1382571
287279,730042
368490,844129
765988,661939
701871,476670
584686,1732900
590374,1821244
624148,770695
506561,1457627
679232,807779
794020,1657595
492917,1380225
779347,1082711
489562,1399081
469337,1286459
467718,1276414
444090,1285578
218391,606189
496273,1490060
574284,1723254
478835,1338313
18457,182678
152890,467835
288028,717594
287249,728353
613186,1834264
749269,515635
335238,780760
701203,479191
563006,1654588
531068,1605741
203810,555494
584825,1730527
559922,1679897
537414,1641089
52608,229905
183941,530802
35813,199816
782806,1701203
315040,747178
654216,1397836
563339,1703015
78096,279323
237486,612805
107135,383025
471120,1334163
110352,372845
444828,1258421
170816,511688
421205,1093745
516098,1414980
734223,353863
537448,1508867
148719,1090427
715486,399250
551555,1693511
421718,1085664
203020,560745
442767,1249881
109494,379256
28349,195116
526674,1512925
185112,523984
235597,634977
535512,1623764
72884,283998
562215,1681764
665746,1206616
340913,822258
157136,471156
142132,450143
21712,200514
127995,429945
535441,1625123
7809,11444
514789,1490686
526163,1607258
200144,559347
312997,743239
17944,176963
775093,656104
109827,379232
656460,1369101
624377,771089
672303,1221274
97656,337933
169707,498951
377647,846217
143412,441673
422323,1206903
541932,1697314
43603,219317
550032,1658057
253860,656642
490195,1385776
307520,755102
389602,1082939
232092,626321
35272,206986
310935,765947
504540,1496382
787761,1692580
256007,647369
332838,779867
469252,1333410
331955,785855
772386,632946
273151,678028
659528,1342812
439111,1268840
368328,847067
273698,689958
749986,586056
575966,1748315
645052,1432841
350770,841156
578571,1748183
514227,1415784
152948,466480
437213,1257980
184263,529427
509374,1500509
98108,31490
606777,1827523
248403,661023
493084,1373552
693371,786823
348289,826783
234231,619482
253587,645610
102603,356007
411919,1122675
386189,895218
612051,1814807
448682,1262140
86348,300455
491996,1407852
186709,534296
743500,500037
444119,1243442
332413,782328
464377,1333205
185208,524460
352821,817333
680852,871694
463772,1286757
473610,1397801
743658,500428
182466,534330
547679,1681642
111061,381262
54251,251452
109188,382443
109566,376837
333019,791987
129169,417451
504123,1425944
16427,183354
325000,790140
377434,852180
698782,400534
785853,1738215
772114,634425
273666,683078
569181,1730187
154509,471441
186192,538442
27264,196282
92118,29450
172231,498374
623146,707872
235999,630258
498312,1471253
706263,415980
600482,1812970
34505,202418
103828,357525
392820,922589
82877,295590
195087,556367
331099,797530
61194,245194
120030,402189
513323,1462533
66651,23507
218625,600123
415062,1084562
179617,535885
67917,261665
228869,636869
10792,164422
118975,396551
293876,730150
232225,613544
682230,866812
81625,294808
573715,1770747
634112,1404904
488173,1338592
55484,21517
481990,1396996
119953,403966
711977,426370
127925,425845
187823,524733
232830,634131
717349,301776
591965,1808926
306529,745589
188534,522997
704205,466221
446331,1221756
58982,252157
40850,214461
267491,698139
106755,391883
33295,199431
131305,417412
535662,1644120
537324,1510280
427702,1249353
680233,879320
445660,1237241
553316,1699585
470571,1310668
354475,836640
265590,695004
52907,231726
156290,478347
275091,686048
188121,523805
12919,165993
446799,1751428
559768,1682854
490553,1410111
558473,1694695
599964,1776012
442989,1215330
671215,1241450
489835,1393149
330312,805702
4263,9749
356710,810723
708616,446180
102633,358861
332111,787426
627471,1180222
513814,1430912
136485,452715
141385,440168
490235,1385132
199878,562173
361178,865726
38816,219403
268943,675306
396460,927298
312839,745285
629116,1120824
585433,1717854
693583,788200
645223,1434323
599323,1796175
433798,1217684
439807,1275362
514483,1500222
104057,359391
719853,360561
773336,626076
392444,922459
309778,762659
252585,654929
712615,424703
345896,818068
354480,838247
81547,27295
119410,393767
33445,205084
4589,153245
88284,31055
172048,500442
102292,359967
12434,170823
435918,1244321
202466,565250
140479,446514
36126,215063
554918,1708528
271640,692596
726098,34697
66757,270395
701937,476327
759873,751050
558535,1692613
100138,352909
372785,865592
128628,421595
524512,1605131
38991,216507
469795,1299070
440379,1238933
599264,1798526
30576,15037
397923,894210
81038,301928
310347,744828
68528,24885
491942,1396437
327140,803447
375453,845085
584570,1735390
535315,1629982
104153,354933
215026,604678
31992,200120
42805,217190
535314,1629984
155724,466413
129104,418318
2895,8976
75506,277319
555528,1658916
392559,920242
651415,1423071
2885,152730
142047,450946
228860,611528
194864,565973
516040,1417015
94947,333127
782702,1705510
285370,712308
234512,617012
753496,534113
20170,178479
66887,265838
379375,866234
585211,1725314
425798,1261375
608081,1799205
5800,159846
611590,1834096
11344,172413
334039,795551
310497,769477
612569,1796995
141086,442411
104480,353631
374708,856984
533801,1517500
783209,177016
60119,254449
68143,268180
103060,352788
742088,590189
102793,34731
295381,708729
61692,245664
20297,177039
404427,1187716
187708,525730
14977,181760
538208,1615490
470763,1301885
172282,498891
335631,776684
400530,940512
202907,561505
81115,301100
787669,1691231
315189,732777
66066,269513
217212,583838
397230,912534
130603,423920
610701,1793067
445306,1244533
680112,805946
744567,508010
149384,474294
63758,263857
271987,689420
586003,1762233
634167,1475145
672379,1227152
153770,465958
81647,296104
355335,822598
353132,815029
118070,402462
188322,522840
459542,1315821
215592,600917
493245,1364922
351938,826138
394345,889236
312301,748295
470824,1334980
746753,566754
486906,1406928
111840,38198
235239,622659
252173,658100
100027,356237
131327,417383
443247,1215623
77948,280649
86962,297228
537012,1517202
102807,353587
480899,1380174
422200,1202886
332155,784889
167858,513182
246372,668914
49115,228783
504813,1617635
446134,1225552
293402,738539
794143,1650668
273753,705236
34900,205343
97484,341674
522576,1640569
548508,1649968
46029,237617
677130,1589310
57593,248519
