,topic,word,unithood,p,x
513,5,radiative corrections,1.0986122886681098,0.01228529866784811,0.013496780086455893
505,5,approximation,0.6931471805599453,0.01904795877635479,0.013203038921252387
506,5,qed,0.6931471805599453,0.018728362396359444,0.012981511591541449
507,5,calculation,0.6931471805599453,0.01752668060362339,0.012148569244976233
508,5,loop,0.6931471805599453,0.016567891463637352,0.011483987255843415
509,5,radiative,0.6931471805599453,0.01649118773639202,0.011430820283564876
510,5,logarithmic,0.6931471805599453,0.015570749528706074,0.010792821135027712
511,5,effective,0.6931471805599453,0.015417343936860561,0.010686488481557866
512,5,expansion,0.6931471805599453,0.013614819385111332,0.009437073670622808
514,5,expression,0.6931471805599453,0.012272514402866364,0.00850665875672814
600,6,space,0.6931471805599453,0.04577471315860748,0.03172861336682901
601,6,dimension,0.6931471805599453,0.0360771119594574,0.02500674843744338
602,6,modulus,0.6931471805599453,0.033087436109781265,0.02293446305145221
603,6,string,0.6931471805599453,0.0268317312002182,0.018598338830973563
604,6,bundle,0.6931471805599453,0.020977996289730072,0.014540838982023392
605,6,manifold,0.6931471805599453,0.020927749574184418,0.014506010612810524
606,6,vacuum,0.6931471805599453,0.02082725614309311,0.01443635387438479
607,6,extra,0.6931471805599453,0.01929473504424095,0.013374091195566786
620,6,moduli space,1.0986122886681098,0.01138088945299387,0.012503185009032348
608,6,heterotic,0.6931471805599453,0.017335115000605583,0.012015786087352175
609,6,torus,0.6931471805599453,0.017234621569514275,0.011946129348926438
610,6,instanton,0.6931471805599453,0.01718437485396862,0.01191130097971357
611,6,singularity,0.6931471805599453,0.015802592039108276,0.010953522117446938
612,6,compact,0.6931471805599453,0.015450866892933846,0.010709724824044097
613,6,theory,0.6931471805599453,0.014471056871116161,0.010030572269936791
700,7,string,0.6931471805599453,0.13429702818393707,0.09308760644327549
701,7,solution,0.6931471805599453,0.03630034998059273,0.025161485242387115
702,7,charge,0.6931471805599453,0.025743700563907623,0.017844173463052043
703,7,soliton,0.6931471805599453,0.02425818331539631,0.016814491370573257
704,7,branes,0.6931471805599453,0.022187942638993263,0.015379509882643973
705,7,configuration,0.6931471805599453,0.02171384170651436,0.015050888157995379
706,7,topological,0.6931471805599453,0.020323144271969795,0.014086930152228866
707,7,type,0.6931471805599453,0.01988065056502819,0.013780216886846773
708,7,monopoles,0.6931471805599453,0.01984904333949089,0.013758308427580272
709,7,open,0.6931471805599453,0.01776299998164177,0.012312373355561353
710,7,flux,0.6931471805599453,0.017257291823625565,0.011961843171646256
711,7,bps,0.6931471805599453,0.016767388209700584,0.011622267862908028
712,7,tachyon,0.6931471805599453,0.016514534130692482,0.01144700277095048
713,7,background,0.6931471805599453,0.01619846560060978,0.01122792076045993
714,7,vortex,0.6931471805599453,0.013322253711521626,0.009234282598845482
800,8,equation,0.6931471805599453,0.05648651719093323,0.03915347013054625
801,8,hamiltonian,0.6931471805599453,0.0482463613152504,0.03344182931794223
802,8,constraint,0.6931471805599453,0.02942565828561783,0.020396312076796392
803,8,system,0.6931471805599453,0.02679271064698696,0.01857129184451744
804,8,term,0.6931471805599453,0.023891590535640717,0.016560388618872036
805,8,formalism,0.6931471805599453,0.01750425435602665,0.012133024554684013
806,8,charge,0.6931471805599453,0.01667536236345768,0.011558480407046117
807,8,monopole,0.6931471805599453,0.01628529652953148,0.011288107374027407
808,8,dirac,0.6931471805599453,0.015529543161392212,0.010764259057702992
809,8,solution,0.6931471805599453,0.015383267775177956,0.010662868686163262
810,8,first,0.6931471805599453,0.015261372551321983,0.010578377355423772
811,8,second,0.6931471805599453,0.015115097165107727,0.010476986983884043
812,8,kinetic,0.6931471805599453,0.014700652100145817,0.010189715555608712
813,8,nonlinear,0.6931471805599453,0.014505618251860142,0.01005452839355574
814,8,part,0.6931471805599453,0.014456859789788723,0.010020731603042496
900,9,field,0.6931471805599453,0.12949691712856293,0.08976042299886827
901,9,effective,0.6931471805599453,0.11701221019029617,0.0811066835844915
902,9,theory,0.6931471805599453,0.09853995591402054,0.06830269261430465
907,9,effective field theory,1.3862943611198906,0.032974060624837875,0.045711754307438165
905,9,effective field,1.0986122886681098,0.0403204970061779,0.044296593496192777
903,9,noncommutative,0.6931471805599453,0.05435516685247421,0.037676130652657895
904,9,action,0.6931471805599453,0.04148828610777855,0.02875748854187105
908,9,effective action,1.0986122886681098,0.023844094946980476,0.026195415720921933
906,9,scalar,0.6931471805599453,0.03494868054986,0.024224579387425657
909,9,scalar field,1.0986122886681098,0.01921541430056095,0.021110290282445193
910,9,potential,0.6931471805599453,0.018429812043905258,0.012774572256482652
911,9,effective theory,1.0986122886681098,0.011125839315354824,0.012222983793595599
915,9,effective potential,1.0986122886681098,0.010064216330647469,0.011056671736663581
912,9,eft,0.6931471805599453,0.01087104994803667,0.007535237621207958
913,9,non-commutative,0.6931471805599453,0.010786120779812336,0.007476369207705959
1000,10,cosmological,0.6931471805599453,0.04668108746409416,0.03235686416120907
1001,10,gravity,0.6931471805599453,0.04493054747581482,0.03114348230387581
1002,10,constant,0.6931471805599453,0.04453269764780998,0.030867713817307997
1003,10,axion,0.6931471805599453,0.04434703290462494,0.030739020824039898
1004,10,scale,0.6931471805599453,0.035010822117328644,0.024267652639712124
1005,10,lorentz,0.6931471805599453,0.03267676755785942,0.022649809302542945
1006,10,universe,0.6931471805599453,0.032570675015449524,0.02257627155589309
1009,10,cosmological constant,1.0986122886681098,0.01713409647345543,0.01882372894096306
1007,10,violation,0.6931471805599453,0.019706860184669495,0.013659754574692703
1008,10,problem,0.6931471805599453,0.0195211973041296,0.013531062872511837
1010,10,quantum,0.6931471805599453,0.017001479864120483,0.011784527833161794
1011,10,vacuum,0.6931471805599453,0.015728360041975975,0.01090206841792735
1012,10,cosmology,0.6931471805599453,0.015224417671561241,0.010552762184709682
1013,10,time,0.6931471805599453,0.014136960729956627,0.009798994471656101
1014,10,planck,0.6931471805599453,0.01326169166713953,0.009192304188533085
1100,11,supergravity,0.6931471805599453,0.045782946050167084,0.0317343199724014
1101,11,modulus,0.6931471805599453,0.03654637560248375,0.025332017208546383
1102,11,manifold,0.6931471805599453,0.023977017030119896,0.0166196017526654
1103,11,type,0.6931471805599453,0.021348878741264343,0.014797915107623533
1104,11,space,0.6931471805599453,0.020206211134791374,0.014005878277879613
1105,11,calabi-yau,0.6931471805599453,0.018758829683065414,0.013002629905421004
1106,11,supersymmetric,0.6931471805599453,0.018454119563102722,0.01279142094488078
1107,11,geometry,0.6931471805599453,0.017863739281892776,0.01238220051750192
1108,11,supersymmetry,0.6931471805599453,0.016302092000842094,0.011299749107612535
1116,11,moduli space,1.0986122886681098,0.009293724782764912,0.01021020025384489
1109,11,topological,0.6931471805599453,0.013312109746038914,0.009227251337771442
1110,11,bps,0.6931471805599453,0.01298835314810276,0.009002840364724318
1111,11,class,0.6931471805599453,0.012245618738234043,0.008488016102618961
1112,11,curve,0.6931471805599453,0.011940906755626202,0.008276805850991505
1113,11,iib,0.6931471805599453,0.010779193602502346,0.0074715676542843005
1200,12,rule,0.6931471805599453,0.12040392309427261,0.08345763982115155
1201,12,sum,0.6931471805599453,0.11227603256702423,0.07782381541828944
1202,12,qcd,0.6931471805599453,0.06880946457386017,0.04769508636521061
1203,12,wall,0.6931471805599453,0.05679431930184364,0.0393668222958942
1204,12,domain,0.6931471805599453,0.04376949369907379,0.03033870115204929
1214,12,qcd sum rules,1.3862943611198906,0.011737512424588203,0.01627164728778128
1205,12,viscosity,0.6931471805599453,0.022742984816432,0.015764235803027486
1210,12,qcd sum,1.0986122886681098,0.01219186745584011,0.01339413540879875
1206,12,quark,0.6931471805599453,0.018780004233121872,0.013017306985092262
1207,12,heavy,0.6931471805599453,0.016180086880922318,0.011215181602726264
1217,12,shear viscosity,1.0986122886681098,0.009692918509244919,0.010648759387315044
1208,12,shear,0.6931471805599453,0.014539363794028759,0.010077919020966383
1209,12,vacuum,0.6931471805599453,0.01312581729143858,0.00909812324810563
1211,12,condensate,0.6931471805599453,0.01214138325303793,0.008415765569940977
1212,12,bubble,0.6931471805599453,0.011939448304474354,0.008275794929687618
1300,13,amplitude,0.6931471805599453,0.09837708622217178,0.06818979994660102
1301,13,function,0.6931471805599453,0.060245975852012634,0.0417593283019051
1302,13,loop,0.6931471805599453,0.01921553909778595,0.013319196748569725
1303,13,limit,0.6931471805599453,0.01757592149078846,0.01218270042708297
1304,13,pole,0.6931471805599453,0.016416192054748535,0.011378837238279522
1305,13,conformal,0.6931471805599453,0.016236234456300735,0.011254100136295091
1306,13,relation,0.6931471805599453,0.015956299379467964,0.011060063927048624
1307,13,integral,0.6931471805599453,0.014816565439105034,0.010270060559697583
1308,13,diagram,0.6931471805599453,0.01411672867834568,0.00978497068212503
1309,13,correlation,0.6931471805599453,0.013116961345076561,0.009091984773853605
1310,13,scattering,0.6931471805599453,0.012617078609764576,0.00874549246526151
1311,13,analytic,0.6931471805599453,0.012497106567025185,0.008662334182090684
1312,13,block,0.6931471805599453,0.01197722740471363,0.008301981406502564
1313,13,correlators,0.6931471805599453,0.011957231909036636,0.008288121585050157
1314,13,feynman,0.6931471805599453,0.011457348242402077,0.007941628630914445
1400,14,gauge,0.6931471805599453,0.10304684191942215,0.07142662794205384
1401,14,theory,0.6931471805599453,0.05709174647927284,0.03957298310535115
1402,14,action,0.6931471805599453,0.051479414105415344,0.03568281074404652
1403,14,invariance,0.6931471805599453,0.03457638993859291,0.023966527199876936
1404,14,field,0.6931471805599453,0.02473830245435238,0.017147284598073527
1405,14,lorentz,0.6931471805599453,0.023439761251211166,0.016247204424275276
1406,14,transformation,0.6931471805599453,0.02189912274479866,0.015179315187293362
1407,14,invariant,0.6931471805599453,0.021084783598780632,0.014614858304211371
1408,14,brst,0.6931471805599453,0.019852271303534508,0.013760545881756054
1409,14,yang-mills,0.6931471805599453,0.01881784200668335,0.013043534131155067
1410,14,symmetry,0.6931471805599453,0.01672697253525257,0.01159425385211396
1418,14,effective action,1.0986122886681098,0.009485963732004166,0.01042139632583978
1419,14,lattice gauge,1.0986122886681098,0.009419936686754227,0.010348858202543752
1411,14,massive,0.6931471805599453,0.01417391188442707,0.009824607060195724
1412,14,covariant,0.6931471805599453,0.012721307575702667,0.008817738479134177
1500,15,conformal,0.6931471805599453,0.06474443525075912,0.04487742275100962
1501,15,string,0.6931471805599453,0.060926467180252075,0.04223100894746976
1502,15,algebra,0.6931471805599453,0.04501061141490936,0.031198978397523714
1503,15,theory,0.6931471805599453,0.04418262094259262,0.03062505913610687
1504,15,conformal field,1.0986122886681098,0.025966785848140717,0.028527430029980556
1511,15,conformal field theory,1.3862943611198906,0.014029894955456257,0.019449564263853407
1505,15,central,0.6931471805599453,0.025736788287758827,0.017839382238328254
1513,15,central charge,1.0986122886681098,0.013569898903369904,0.014908057691226082
1517,15,conformal field theories,1.3862943611198906,0.010510927997529507,0.014571240213112338
1506,15,charge,0.6931471805599453,0.020745834335684776,0.014379916578143609
1507,15,operator,0.6931471805599453,0.016766870394349098,0.011621908940657096
1508,15,open,0.6931471805599453,0.01545588206499815,0.010713201076420492
1510,15,superconformal,0.6931471805599453,0.014397891238331795,0.009979857717858422
1512,15,virasoro,0.6931471805599453,0.013799897395074368,0.009565359971412331
1514,15,representation,0.6931471805599453,0.012925905175507069,0.00895955472858793
1600,16,photon,0.6931471805599453,0.06285814195871353,0.04356994387391908
1601,16,electron,0.6931471805599453,0.04891260713338852,0.03390363572834452
1602,16,particle,0.6931471805599453,0.039949722588062286,0.027691037576067334
1603,16,experiment,0.6931471805599453,0.035202931612730026,0.024400812794808387
1604,16,mi,0.6931471805599453,0.020078066736459732,0.013917055349471486
1605,16,laser,0.6931471805599453,0.019311504438519478,0.013385714853930645
1606,16,compton,0.6931471805599453,0.01745406538248062,0.012098236209175385
1607,16,optical,0.6931471805599453,0.016716985031962395,0.011587331042367541
1608,16,mo,0.6931471805599453,0.01656956970691681,0.011485150525440866
1609,16,beam,0.6931471805599453,0.015508175827562809,0.010749448350503057
1610,16,light,0.6931471805599453,0.014063501730561256,0.009748076573338446
1611,16,atom,0.6931471805599453,0.011704848147928715,0.008113182492619086
1612,16,year,0.6931471805599453,0.010879319161176682,0.007540969402981406
1613,16,math,0.6931471805599453,0.010053790174424648,0.0069687563133437255
1614,16,pulse,0.6931471805599453,0.009552576579153538,0.006621341522923241
1700,17,scalar,0.6931471805599453,0.12609416246414185,0.0874018131970876
1701,17,field,0.6931471805599453,0.10527698695659637,0.07297244668681091
1702,17,scalar field,1.0986122886681098,0.0475357286632061,0.05222333566019112
1703,17,mode,0.6931471805599453,0.036382704973220825,0.025218569373332316
1704,17,gravity,0.6931471805599453,0.03272819519042969,0.0226854562210619
1705,17,massive,0.6931471805599453,0.02739531733095646,0.018988986968497476
1712,17,scalar fields,1.0986122886681098,0.01345403864979744,0.01478077219288317
1706,17,gravitational,0.6931471805599453,0.018570352345705032,0.012871987370430209
1707,17,potential,0.6931471805599453,0.018326718360185623,0.012703113160278848
1708,17,massless,0.6931471805599453,0.016404716297984123,0.011370882849833478
1709,17,perturbation,0.6931471805599453,0.014563925564289093,0.010094943942771896
1710,17,geodesic,0.6931471805599453,0.01453685574233532,0.010076180572006377
1711,17,background,0.6931471805599453,0.014401502907276154,0.009982361136004321
1713,17,metric,0.6931471805599453,0.012235868722200394,0.008481257906494823
1714,17,spacetime,0.6931471805599453,0.012046375311911106,0.008349911083418114
1800,18,renormalization,0.6931471805599453,0.07777450233697891,0.05390917701432981
1801,18,group,0.6931471805599453,0.06511615216732025,0.0451350772836904
1802,18,flow,0.6931471805599453,0.06261815875768661,0.043403600194745526
1803,18,point,0.6931471805599453,0.058969415724277496,0.04087448424855025
1804,18,coupling,0.6931471805599453,0.04471122846007347,0.03099146194647151
1805,18,scale,0.6931471805599453,0.03544902056455612,0.024571388657933596
1806,18,fixed,0.6931471805599453,0.03530868515372276,0.02447411556358173
1807,18,uv,0.6931471805599453,0.03132312744855881,0.02171153747728837
1808,18,rg,0.6931471805599453,0.029723292216658592,0.02060261619693627
1809,18,ir,0.6931471805599453,0.027590177953243256,0.019124054059437724
1810,18,cutoff,0.6931471805599453,0.025709670037031174,0.017820585299294662
1811,18,infrared,0.6931471805599453,0.02548513188958168,0.017664947315461893
1814,18,fixed point,1.0986122886681098,0.01602645218372345,0.017606857312790446
1812,18,effective,0.6931471805599453,0.018608644604682922,0.012898529541778005
1813,18,ultraviolet,0.6931471805599453,0.01787889376282692,0.01239270480323427
1900,19,conformal,0.6931471805599453,0.050933074206113815,0.035304116783218265
1901,19,dual,0.6931471805599453,0.04487895220518112,0.031107719187505833
1902,19,holographic,0.6931471805599453,0.04237886890769005,0.029374793498684885
1903,19,boundary,0.6931471805599453,0.040442533791065216,0.02803262827197717
1904,19,entropy,0.6931471805599453,0.036520835012197495,0.025314313820399628
1905,19,cft,0.6931471805599453,0.034731559455394745,0.024074082512956976
1906,19,entanglement,0.6931471805599453,0.034584496170282364,0.023972146011517446
1907,19,ad,0.6931471805599453,0.03031964972615242,0.021015979723247667
1908,19,bulk,0.6931471805599453,0.03009905479848385,0.02086307497108837
1909,19,defect,0.6931471805599453,0.029927480965852737,0.02074414905274225
1910,19,theory,0.6931471805599453,0.02862841822206974,0.019843707374518602
1912,19,conformal field,1.0986122886681098,0.01605447381734848,0.01763764222383946
1911,19,correspondence,0.6931471805599453,0.01970655471086502,0.013659542836386396
1924,19,conformal field theory,1.3862943611198906,0.00897090882062912,0.012436320312158836
1920,19,entanglement entropy,1.0986122886681098,0.009902311488986015,0.010878801088019445
2000,20,section,0.6931471805599453,0.08040297031402588,0.05573109218181202
2001,20,cross,0.6931471805599453,0.07930246740579605,0.05496828169377449
2002,20,annihilation,0.6931471805599453,0.0470796562731266,0.032633131007449044
2003,20,photon,0.6931471805599453,0.03587650880217552,0.024867700924562024
2004,20,energy,0.6931471805599453,0.03378554806113243,0.02341835738224647
2005,20,scattering,0.6931471805599453,0.033213283866643906,0.02302169406930134
2006,20,gev,0.6931471805599453,0.030440010130405426,0.021099407198106695
2007,20,production,0.6931471805599453,0.02553175576031208,0.01769726452000546
2008,20,total,0.6931471805599453,0.02438722923398018,0.016903939185202436
2009,20,elastic,0.6931471805599453,0.023132652044296265,0.01603433254337821
2010,20,process,0.6931471805599453,0.020777570083737373,0.014401914122429227
2011,20,pair,0.6931471805599453,0.019038770347833633,0.013196669987929172
2030,20,total cross section,1.3862943611198906,0.007681552320718765,0.010648892666859833
2020,20,total cross,1.0986122886681098,0.009112210012972355,0.010010785897176026
2021,20,elastic scattering,1.0986122886681098,0.009068189188838005,0.00996242407882473
2100,21,neutrino,0.6931471805599453,0.19159388542175293,0.13280276149261325
2101,21,oscillation,0.6931471805599453,0.04765523597598076,0.03303209245566994
2102,21,solar,0.6931471805599453,0.046284180134534836,0.03208174896478145
2103,21,mixing,0.6931471805599453,0.034099481999874115,0.02363595980676735
2107,21,solar neutrino,1.0986122886681098,0.020123569294810295,0.02210800051914284
2104,21,angle,0.6931471805599453,0.026956729590892792,0.018684981113044185
2105,21,atmospheric,0.6931471805599453,0.026403883472085,0.018301777384509055
2111,21,neutrino mass,1.0986122886681098,0.01355577353388071,0.014892539386723278
2106,21,sterile,0.6931471805599453,0.02131771296262741,0.014776312636031389
2115,21,atmospheric neutrino,1.0986122886681098,0.012450084090232849,0.013677815376481132
2108,21,experiment,0.6931471805599453,0.016762273386120796,0.011618722537364637
2109,21,hierarchy,0.6931471805599453,0.014086504466831684,0.009764020855129457
2119,21,sterile neutrinos,1.0986122886681098,0.008823423646390438,0.009693521646049318
2110,21,matrix,0.6931471805599453,0.01393170841038227,0.009656724405039748
2120,21,sterile neutrino,1.0986122886681098,0.008779196068644524,0.009644932685639632
2200,22,factor,0.6931471805599453,0.14291274547576904,0.09905956659261039
2201,22,form,0.6931471805599453,0.1318623572587967,0.09140002115592316
2203,22,nucleon,0.6931471805599453,0.019322296604514122,0.013393195413361968
2204,22,electromagnetic,0.6931471805599453,0.017901228740811348,0.012408186230252045
2205,22,pion,0.6931471805599453,0.016989199444651604,0.011776015695030848
2214,22,electromagnetic form,1.0986122886681098,0.009671764448285103,0.010625519275989355
2225,22,electromagnetic form factors,1.3862943611198906,0.006553899496793747,0.00908563391575166
2209,22,momentum,0.6931471805599453,0.011983648873865604,0.008306432429740307
2224,22,form factors,1.0986122886681098,0.00657510943710804,0.007223496026944551
2212,22,result,0.6931471805599453,0.009777814149856567,0.006777464310012218
2215,22,ratio,0.6931471805599453,0.009332404471933842,0.006468729847565967
2217,22,$^2$,0.6931471805599453,0.00854763574898243,0.005924769619860567
2218,22,transfer,0.6931471805599453,0.008356746286153793,0.005792455126902295
2219,22,nn,0.6931471805599453,0.007953757420182228,0.005513124530657055
2220,22,form-factors,0.6931471805599453,0.007084148470312357,0.004910357538865059
2300,23,momentum,0.6931471805599453,0.06529238075017929,0.04525722962903322
2301,23,polarization,0.6931471805599453,0.04955393075942993,0.03434816739156161
2302,23,asymmetry,0.6931471805599453,0.049366164952516556,0.034218018051894034
2303,23,angular,0.6931471805599453,0.04188954830169678,0.029035622300250766
2304,23,spin,0.6931471805599453,0.04045567661523819,0.028041738183497263
2305,23,distribution,0.6931471805599453,0.03267180174589157,0.02264636726397824
2309,23,angular momentum,1.0986122886681098,0.017735641449689865,0.019484593644040774
2306,23,polarized,0.6931471805599453,0.022924890741705894,0.015890323382258233
2307,23,reaction,0.6931471805599453,0.021269110962748528,0.014742624296845766
2308,23,transverse,0.6931471805599453,0.021234970539808273,0.014718959958941603
2310,23,cross,0.6931471805599453,0.017718572169542313,0.012281578342866167
2311,23,section,0.6931471805599453,0.017377173528075218,0.012044938837086254
2312,23,beam,0.6931471805599453,0.017206475138664246,0.011926619729739915
2313,23,production,0.6931471805599453,0.016967495903372765,0.011760971946585253
2314,23,photon,0.6931471805599453,0.016813866794109344,0.011654484362647379
2402,24,state,0.6931471805599453,0.038540929555892944,0.026714536657826658
2409,24,resonance,0.6931471805599453,0.015743399038910866,0.01091249265625122
2412,24,$d$,0.6931471805599453,0.014411985874176025,0.00998962737495487
2413,24,gev,0.6931471805599453,0.014201762154698372,0.00984391139651211
2418,24,mev,0.6931471805599453,0.011842592619359493,0.00820865968462905
2419,24,$b$,0.6931471805599453,0.011095132678747177,0.007690559934212119
2420,24,channel,0.6931471805599453,0.010838192887604237,0.007512462842407729
2421,24,$e^+e^-$,0.6931471805599453,0.010511179454624653,0.007285794403332701
2423,24,charmonium,0.6931471805599453,0.008081934414803982,0.005601970053091771
2424,24,narrow,0.6931471805599453,0.007988502271473408,0.0055372078263685115
2426,24,$b$,0.6931471805599453,0.007591413799673319,0.005261967071707422
2427,24,molecule,0.6931471805599453,0.007311116438359022,0.0050676797459940255
2429,24,s1,0.6931471805599453,0.006376791745424271,0.0044200552193587655
2430,24,reaction,0.6931471805599453,0.00611985195428133,0.004241958127554375
2432,24,$e^+$,0.6931471805599453,0.006003061309456825,0.004161005021378492
2500,25,physic,0.6931471805599453,0.091241255402565,0.0632436189330378
2501,25,new,0.6931471805599453,0.0720551386475563,0.049944816198409604
2502,25,new physics,1.0986122886681098,0.04407985508441925,0.04842667047845245
2505,25,standard model,1.0986122886681098,0.025081316009163857,0.027554641983635605
2503,25,experiment,0.6931471805599453,0.03282543271780014,0.02275285613900335
2504,25,standard,0.6931471805599453,0.02808249555528164,0.019465302617230663
2506,25,neutral,0.6931471805599453,0.02082071080803871,0.014431816993846013
2507,25,search,0.6931471805599453,0.01894497498869896,0.013131655999195364
2508,25,tau,0.6931471805599453,0.01765875332057476,0.012240115076359966
2509,25,measurement,0.6931471805599453,0.015675831586122513,0.010865658466853355
2510,25,current,0.6931471805599453,0.014764759689569473,0.010234151550470213
2511,25,decay,0.6931471805599453,0.014362815767526627,0.009955545254163008
2512,25,future,0.6931471805599453,0.013987667858600616,0.009695512538797985
2513,25,lepton,0.6931471805599453,0.013532132841646671,0.00937975972615003
2514,25,rare,0.6931471805599453,0.012433486059308052,0.008618235806540761
2600,26,gauge,0.6931471805599453,0.10531432926654816,0.07299833040366958
2601,26,field,0.6931471805599453,0.07433848828077316,0.05152751355890645
2602,26,spin,0.6931471805599453,0.061080895364284515,0.04233805040783084
2603,26,topological,0.6931471805599453,0.04869411140680313,0.03375218603149746
2604,26,theory,0.6931471805599453,0.04005713015794754,0.027765486830304092
2605,26,chern-simons,0.6931471805599453,0.027794748544692993,0.01926585158812659
2611,26,higher spin,1.0986122886681098,0.013541951775550842,0.014877354633171084
2606,26,abelian,0.6931471805599453,0.02116595394909382,0.01467112130367602
2607,26,vortex,0.6931471805599453,0.019797543063759804,0.013722611156659209
2608,26,non-abelian,0.6931471805599453,0.01885564997792244,0.013069740619822134
2614,26,gauge field,1.0986122886681098,0.011498221196234226,0.012632087104007055
2609,26,dirac,0.6931471805599453,0.017558326944708824,0.01217050481707464
2610,26,term,0.6931471805599453,0.014341671951115131,0.009940889477431103
2612,26,hall,0.6931471805599453,0.013435322791337967,0.009312656112728687
2613,26,fermion,0.6931471805599453,0.012902175076305866,0.008943106277232209
2700,27,black,0.6931471805599453,0.21629735827445984,0.14992590405050618
2701,27,hole,0.6931471805599453,0.20244191586971283,0.1403220432122451
2702,27,black hole,1.0986122886681098,0.10600405186414719,0.11645735402656375
2703,27,black holes,1.0986122886681098,0.08194749802350998,0.0900285283542337
2704,27,horizon,0.6931471805599453,0.04502315819263458,0.031207675161129062
2705,27,entropy,0.6931471805599453,0.024381084367632866,0.016899679888418877
2706,27,extremal,0.6931471805599453,0.012359862215816975,0.008567203647002935
2707,27,radiation,0.6931471805599453,0.01063851360231638,0.007374055708794226
2708,27,schwarzschild,0.6931471805599453,0.009608525782823563,0.006660122555701694
2709,27,thermodynamics,0.6931471805599453,0.009340447373688221,0.006474304762240536
2719,27,black hole solutions,1.3862943611198906,0.004261057823896408,0.005907080433673382
2720,27,black hole entropy,1.3862943611198906,0.0038377754390239716,0.005320286450363344
2710,27,hawking,0.6931471805599453,0.007506222929805517,0.005202917260449106
2711,27,charge,0.6931471805599453,0.0072804722003638744,0.005046438778827281
2712,27,kerr,0.6931471805599453,0.007252253592014313,0.005026879130010457
2800,28,decay,0.6931471805599453,0.1572679579257965,0.10900984162868595
2801,28,branching,0.6931471805599453,0.0274484995752573,0.019025850091190455
2802,28,ratio,0.6931471805599453,0.023737017065286636,0.01645324645370674
2804,28,semileptonic,0.6931471805599453,0.023011215031147003,0.01595015882009818
2805,28,meson,0.6931471805599453,0.022730791941285133,0.015755784345996515
2807,28,fraction,0.6931471805599453,0.014103653840720654,0.009775907895288965
2808,28,asymmetry,0.6931471805599453,0.013146916404366493,0.009112748038743929
2810,28,mode,0.6931471805599453,0.012536583468317986,0.008689697484919032
2811,28,measurement,0.6931471805599453,0.012272655963897705,0.008506756879357893
2812,28,rate,0.6931471805599453,0.011827277019619942,0.008198043719850995
2813,28,br,0.6931471805599453,0.01172830443829298,0.008129441154151472
2814,28,nu,0.6931471805599453,0.011546853929758072,0.008003669245749332
2830,28,semileptonic decays,1.0986122886681098,0.006301291286945343,0.006922676042315442
2815,28,inclusive,0.6931471805599453,0.009765341877937317,0.006768819189896212
2816,28,lifetime,0.6931471805599453,0.008511685766279697,0.0058998509907089896
2900,29,energy,0.6931471805599453,0.0896591916680336,0.06214701591598123
2901,29,flux,0.6931471805599453,0.041456617414951324,0.028735537476725838
2902,29,source,0.6931471805599453,0.028737321496009827,0.01991919337180392
2906,29,high energy,1.0986122886681098,0.017058152705430984,0.018740296184163643
2903,29,spectrum,0.6931471805599453,0.02520088106393814,0.017467919657095238
2904,29,high,0.6931471805599453,0.02297203242778778,0.015922999509052734
2905,29,event,0.6931471805599453,0.01797940954566002,0.012462377034706809
2907,29,signal,0.6931471805599453,0.01494817715138197,0.010361286846991006
2908,29,emission,0.6931471805599453,0.012154686264693737,0.008424986514963156
2909,29,time,0.6931471805599453,0.01164948008954525,0.00807480427905751
2910,29,radiation,0.6931471805599453,0.011619762517511845,0.008054205627789466
2911,29,solar,0.6931471805599453,0.010044708847999573,0.00696246161753644
2912,29,information,0.6931471805599453,0.010044708847999573,0.00696246161753644
2931,29,gravitational wave,1.0986122886681098,0.005884191021323204,0.006464444564896228
2913,29,such,0.6931471805599453,0.009272041730582714,0.006426889583587564
3000,30,cp,0.6931471805599453,0.06325219571590424,0.04384308112470487
3002,30,asymmetry,0.6931471805599453,0.028957122936844826,0.020071548120801714
3003,30,violation,0.6931471805599453,0.028641436249017715,0.019852730783194043
3005,30,parameter,0.6931471805599453,0.022528590634465218,0.015615629080268754
3007,30,$b^0$,0.6931471805599453,0.02014658972620964,0.013964551866620172
3008,30,bound,0.6931471805599453,0.016329647973179817,0.011318849452146016
3016,30,direct cp,1.0986122886681098,0.009843719191849232,0.01081443087036368
3009,30,direct,0.6931471805599453,0.015296490862965584,0.010602719514125558
3010,30,mixing,0.6931471805599453,0.014464226551353931,0.010025837853051278
3011,30,penguin,0.6931471805599453,0.014464226551353931,0.010025837853051278
3012,30,decay,0.6931471805599453,0.013689358718693256,0.009488740399535936
3014,30,constraint,0.6931471805599453,0.010647285729646683,0.007380136084120738
3017,30,experimental,0.6931471805599453,0.009700224734842777,0.006723683425754114
3051,30,direct cp violation,1.3862943611198906,0.004764030687510967,0.00660434887829857
3018,30,effect,0.6931471805599453,0.009470634162425995,0.006564543367800277
3100,31,amplitude,0.6931471805599453,0.06907622516155243,0.047879990714454014
3101,31,contribution,0.6931471805599453,0.04645898938179016,0.03220291750165229
3102,31,state,0.6931471805599453,0.04641097038984299,0.032169633272770774
3103,31,interaction,0.6931471805599453,0.040360499173402786,0.027975766208036143
3104,31,resonance,0.6931471805599453,0.03728724643588066,0.02584554973787455
3105,31,final,0.6931471805599453,0.027323178946971893,0.018938984451028422
