,bai,centrality,ph_ph_centrality,th_th_centrality,group
6054,C.Toldo.1,0.0,0.0,2.0758544909036058e-07,th
779,C.Bouchiat.1,0.0,0.0,2.3065049898928953e-08,ph
6056,Matthew.Low.1,0.0,0.0,0.0,ph
776,J.L.Chkareuli.1,0.0,0.0,0.0,ph
5992,Huai.Ke.Guo.1,0.0,0.0,0.0,ph
840,So.Young.Pi.1,0.0,0.0,0.0,th
5990,M.Krssak.1,0.0,0.0,0.0,th
5933,K.A.Mohan.1,0.0,0.0,0.0,ph
877,S.J.Parke.1,0.0,0.0,0.0,ph
875,G.V.Grigorian.1,0.0,0.0,0.0,th
874,G.Marmo.2,0.0,0.0,0.0,th
870,G.Venturi.1,0.0,0.0,9.226019959571581e-08,th
868,T.Koikawa.1,0.0,0.0,0.0,th
5929,T.M.Adamo.1,0.0,0.0,0.0,th
5930,I.G.Zadeh.1,0.0,0.0,0.0,th
866,H.S.Sharatchandra.1,0.0,0.0,0.0,th
863,G.Bonneau.1,0.0,0.0,0.0,th
5934,S.Kamata.2,0.0,0.0,0.0,th
5943,M.Chala.1,0.0,0.0,0.0,ph
5935,Andre.Coimbra.1,0.0,0.0,0.0,th
6498,P.Kravchuk.1,0.0,0.0,0.0,th
862,C.E.Vayonakis.1,0.0,0.0,0.0,th
861,A.Sciarrino.1,0.0,0.0,0.0,th
860,J.L.Gervais.1,0.0,0.0,0.0,th
5939,D.Chicherin.1,0.0,0.0,0.0,th
6497,C.Siqueira.1,0.0,0.0,0.0,ph
5940,M.Goykhman.1,0.0,0.0,0.0,th
5941,Y.Zenkevich.1,0.0,0.0,2.3411025647412884e-07,th
5923,M.Scalisi.1,0.0,0.0,0.0,ph
878,L.Mizrachi.1,0.0,0.0,0.0,th
5921,H.Beauchesne.1,0.0,0.0,0.0,ph
880,N.Nakanishi.1,0.0,0.0,0.0,th
5902,Xiao.Ping.Wang.1,0.0,0.0,0.0,ph
5903,Ran.Huo.1,0.0,6.919514969678686e-07,0.0,ph
5904,V.Hirschi.1,0.0,4.6130099797857905e-08,0.0,ph
5905,James.Osborne.1,0.0,0.0,0.0,ph
396,P.Menotti.1,0.0,0.0,0.0,th
5907,K.Tobioka.1,0.0,9.226019959571581e-08,0.0,ph
5908,G.Durieux.1,0.0,0.0,0.0,ph
5909,D.Pagani.1,0.0,0.0,0.0,ph
894,D.H.Tchrakian.1,0.0,0.0,0.0,th
892,Takemi.HAYASHI.1,0.0,0.0,0.0,ph
5912,Hou.Keong.Lou.1,0.0,0.0,0.0,ph
5913,G.Endrodi.1,0.0,0.0,0.0,ph
886,M.Hirayama.1,0.0,0.0,0.0,th
5915,M.H.Al.Hashimi.1,0.0,0.0,0.0,th
5916,A.Y.Kotov.1,0.0,0.0,0.0,ph
883,H.Osborn.1,0.0,0.0,2.767805987871474e-07,th
5918,R.V.Maluf.1,0.0,0.0,0.0,th
502,M.Gronau.1,0.0,0.0,0.0,ph
5919,D.Stanford.1,0.0,0.0,0.0,th
5942,A.Pilloni.1,0.0,0.0,0.0,ph
5944,L.Glaser.1,0.0,0.0,0.0,th
5989,A.C.Cubero.1,0.0,0.0,0.0,th
844,R.Rajaraman.1,0.0,0.0,0.0,th
6495,E.Accomando.3,0.0,0.0,0.0,ph
6494,V.Del.Duca.2,0.0,0.0,0.0,ph
849,S.Hikami.1,0.0,0.0,0.0,th
5972,T.Mandal.1,0.0,0.0,0.0,ph
5973,R.M.Fonseca.1,0.0,0.0,0.0,ph
5974,V.de.Romeri.1,0.0,0.0,0.0,ph
846,J.Leon.3,0.0,0.0,0.0,th
845,J.Julve.1,0.0,0.0,0.0,th
5977,M.Pato.1,0.0,1.53766999326193e-08,0.0,ph
5979,Zhen.Hua.Zhao.1,0.0,0.0,0.0,ph
399,Ryuichi.Nakayama.1,0.0,0.0,0.0,th
843,F.Strocchi.1,0.0,0.0,0.0,th
5981,M.Dhuria.1,0.0,0.0,0.0,ph
842,G.Morchio.1,0.0,0.0,0.0,th
5983,Jin.Zhong.Han.1,0.0,0.0,0.0,ph
5984,D.Buttazzo.1,0.0,0.0,0.0,ph
5985,C.Arbelaez.1,0.0,4.6130099797857905e-08,0.0,ph
5986,W.Wang.2,0.0,0.0,0.0,ph
5987,W.Abdallah.1,0.0,0.0,0.0,ph
5988,Yasuhiro.Yamaguchi.1,0.0,0.0,0.0,ph
5969,V.Maurer.1,0.0,4.6130099797857905e-08,0.0,ph
5968,J.Collins.1,0.0,0.0,0.0,ph
5967,M.Shoji.3,0.0,0.0,0.0,ph
5966,A.Drozd.3,0.0,0.0,0.0,ph
5947,A.Tesi.1,0.0,0.0,0.0,ph
856,B.C.Georgalas.1,0.0,0.0,0.0,th
5949,G.Arcadi.1,0.0,1.6145534929250265e-08,0.0,ph
5950,Hai.Bing.Fu.1,0.0,0.0,0.0,ph
5951,D.Marzocca.1,0.0,0.0,0.0,ph
5952,J.Kearney.1,0.0,0.0,0.0,ph
400,Paolo.Rossi.2,0.0,0.0,0.0,th
5954,Dipan.Sengupta.1,0.0,7.611466466646554e-07,0.0,ph
5955,M.B.Krauss.1,0.0,2.3065049898928953e-08,0.0,ph
5956,Jiayin.Gu.1,0.0,1.4623241635920956e-06,0.0,ph
5957,Li.Gong.Bian.1,0.0,0.0,0.0,ph
5958,Yukihiro.Fujimoto.1,0.0,0.0,0.0,ph
5959,M.Peiro.1,0.0,2.3065049898928953e-08,0.0,ph
5960,S.T.Davies.1,0.0,0.0,0.0,th
5961,A.M.Wijangco.1,0.0,0.0,0.0,ph
854,C.Montonen.1,0.0,0.0,0.0,th
5963,J.Elias.Miro.1,0.0,0.0,0.0,ph
853,J.H.Yee.1,0.0,0.0,0.0,th
6496,Hiroki.Matsui.1,0.0,0.0,0.0,ph
965,S.Jadach.1,0.0,8.989642843915252e-08,0.0,ph
145,V.I.Zakharov.1,0.0,0.0,0.0,ph
1594,F.Ardalan.1,0.0,0.0,0.0,th
3875,M.A.Santos.1,0.0,0.0,0.0,th
2719,T.Yoshikawa.1,0.0,0.0,0.0,ph
2716,Christoph.Adam.1,0.0,0.0,0.0,th
3879,M.Smedback.1,0.0,0.0,0.0,th
2715,G.Cynolter.1,0.0,0.0,0.0,ph
2713,A.Melfo.1,0.0,0.0,0.0,ph
3882,A.Basu.3,0.0,0.0,0.0,th
3883,A.Ishibashi.1,0.0,0.0,0.0,th
3884,S.M.Sibiryakov.1,0.0,0.0,0.0,th
213,B.Stech.1,0.0,0.0,0.0,ph
2708,A.Iglesias.1,0.0,0.0,0.0,th
3887,A.M.Garcia.Garcia.1,0.0,0.0,0.0,th
2706,S.Pastor.2,0.0,0.0,0.0,ph
2703,S.E.Parkhomenko.1,0.0,0.0,0.0,th
3890,M.A.Gonzalez.Leon.1,0.0,0.0,0.0,th
3891,L.Sommovigo.1,0.0,0.0,6.919514969678686e-07,th
2701,A.Singh.6,0.0,0.0,0.0,ph
3893,A.L.Gadelha.1,0.0,0.0,0.0,th
3894,D.Roggenkamp.2,0.0,0.0,0.0,th
2700,M.Khorrami.1,0.0,0.0,0.0,th
2699,R.Toldra.1,0.0,0.0,0.0,ph
3897,Mathai.Varghese.1,0.0,0.0,0.0,th
3876,V.Putz.1,0.0,0.0,0.0,th
3874,H.Fuji.3,0.0,0.0,0.0,th
3899,L.Jarv.1,0.0,0.0,0.0,th
3873,Toru.Shinohara.1,0.0,0.0,0.0,th
2740,S.Simula.1,0.0,0.0,0.0,ph
3851,K.Narayan.1,0.0,0.0,0.0,th
2738,A.V.Gladyshev.1,0.0,0.0,0.0,ph
2736,Yukinari.Sumino.1,0.0,0.0,0.0,ph
3854,J.Douari.1,0.0,0.0,0.0,th
3855,D.D.Dietrich.1,0.0,0.0,0.0,ph
3856,A.R.Frey.1,0.0,0.0,0.0,th
3857,A.Nichols.1,0.0,0.0,0.0,th
2735,P.Poulose.1,0.0,0.0,0.0,ph
3859,A.Sotomayor.1,0.0,0.0,0.0,th
3860,A.Zotov.1,0.0,0.0,3.6231349216234226e-06,th
2734,D.Toublan.2,0.0,0.0,0.0,ph
3862,S.Yamada.3,0.0,0.0,0.0,th
2733,S.H.Oh.3,0.0,0.0,0.0,ph
2732,D.Colladay.1,0.0,0.0,0.0,ph
3865,J.Bellorin.1,0.0,0.0,0.0,th
3866,M.Bennai.1,0.0,0.0,0.0,th
3867,P.Y.Casteill.1,0.0,0.0,0.0,th
3868,A.Kling.1,0.0,0.0,0.0,th
3869,S.Kawamoto.1,0.0,0.0,0.0,th
2722,Jose.Kenichi.Mizukoshi.1,0.0,0.0,0.0,ph
3898,F.Loran.1,0.0,0.0,0.0,th
3900,S.de.Haro.1,0.0,0.0,0.0,th
2631,P.Bamert.1,0.0,0.0,0.0,ph
93,Gustav.Kramer.1,0.0,0.0,0.0,ph
3927,K.Turzynski.1,0.0,0.0,0.0,ph
2667,T.Oota.1,0.0,0.0,0.0,th
2665,Julie.Dee.Blum.1,0.0,0.0,0.0,th
3930,A.Muck.2,0.0,0.0,0.0,ph
2657,P.K.Ghosh.1,0.0,0.0,0.0,th
2656,N.J.Watson.1,0.0,0.0,0.0,ph
3933,T.Krupovnickas.1,0.0,0.0,0.0,ph
2654,A.Kempf.1,0.0,0.0,0.0,th
3935,M.Kakizaki.1,0.0,6.919514969678685e-08,0.0,ph
3937,J.Kersten.1,0.0,0.0,0.0,ph
3938,L.A.Sanchez.1,0.0,0.0,0.0,ph
3939,M.S.Sloth.1,0.0,0.0,0.0,ph
3940,G.Seidl.1,0.0,0.0,0.0,ph
3941,W.Potzel.1,0.0,0.0,0.0,ph
215,Bing.Lin.Young.1,0.0,2.998456486860764e-07,0.0,ph
92,A.Schiller.1,0.0,0.0,0.0,ph
2644,C.Daskaloyannis.1,0.0,0.0,0.0,th
2639,Chong.Xing.Yue.1,0.0,4.6130099797857905e-08,0.0,ph
2638,M.Joyce.2,0.0,0.0,0.0,ph
2636,J.B.Tausk.1,0.0,0.0,0.0,ph
2635,H.Fusaoka.1,0.0,0.0,0.0,ph
2668,A.Mostafazadeh.1,0.0,0.0,0.0,th
2670,Jae.Suk.Park.1,0.0,0.0,0.0,th
3901,A.Wereszczynski.1,0.0,0.0,0.0,th
2672,M.Yahiro.1,0.0,0.0,0.0,ph
3902,Y.Santoso.1,0.0,0.0,0.0,ph
3903,J.L.Jacobsen.1,0.0,0.0,4.6130099797857905e-08,th
2698,Wei.Min.Zhang.1,0.0,0.0,0.0,ph
214,D.Kiang.1,0.0,0.0,0.0,ph
3906,M.Zaldarriaga.1,0.0,0.0,0.0,ph
3907,Walter.Winter.1,0.0,4.6130099797857905e-08,0.0,ph
3908,Wan.Lei.Guo.1,0.0,0.0,0.0,ph
2692,H.Asano.1,0.0,0.0,3.805733233323277e-07,th
3910,M.Papinutto.1,0.0,4.6130099797857905e-08,0.0,ph
3911,S.Hofmann.1,0.0,0.0,0.0,th
3912,M.A.Tortola.1,0.0,0.0,0.0,ph
2690,Henric.Rhedin.1,0.0,0.0,0.0,th
2689,J.Matias.1,0.0,0.0,0.0,ph
3915,M.Thormeier.1,0.0,0.0,0.0,ph
2682,K.Kiers.1,0.0,9.226019959571581e-08,0.0,ph
2680,A.C.Petkou.1,0.0,0.0,0.0,th
3918,Hiroaki.Sugiyama.1,0.0,9.226019959571581e-08,0.0,ph
2677,J.Mourad.1,0.0,0.0,5.535611975742948e-07,th
2676,S.M.Nishigaki.1,0.0,0.0,0.0,th
3921,Y.Y.Charng.1,0.0,0.0,0.0,ph
2674,Y.Kiem.1,0.0,0.0,0.0,th
210,S.T.Jones.1,0.0,0.0,0.0,ph
3848,K.Uzawa.1,0.0,0.0,2.3065049898928953e-07,th
2742,Anna.Rossi.1,0.0,0.0,0.0,ph
3767,A.Anisimov.1,0.0,0.0,0.0,ph
2816,M.M.Leite.1,0.0,0.0,0.0,th
3770,A.Samanta.1,0.0,0.0,0.0,ph
3771,D.Temes.1,0.0,0.0,0.0,ph
2814,A.de.Souza.Dutra.1,0.0,0.0,0.0,th
3773,Huitzu.Tu.1,0.0,9.226019959571581e-08,0.0,ph
2813,V.Radovanovic.1,0.0,0.0,0.0,th
2809,H.Singh.1,0.0,0.0,0.0,th
2807,M.A.De.Andrade.1,0.0,0.0,0.0,th
3777,J.D.Park.2,0.0,0.0,1.076368995283351e-07,th
2806,T.Itoh.2,0.0,0.0,0.0,th
2804,Jin.Ho.Cho.1,0.0,0.0,0.0,th
2803,M.Jinzenji.1,0.0,0.0,0.0,th
98,N.S.Craigie.1,0.0,0.0,0.0,ph
2801,R.Medina.1,0.0,0.0,0.0,th
2799,C.A.A.de.Carvalho.1,0.0,0.0,0.0,ph
2798,E.S.Fraga.1,0.0,0.0,0.0,ph
2797,F.Zamora.1,0.0,0.0,0.0,th
3786,M.A.Hernandez.Ruiz.1,0.0,0.0,0.0,ph
2796,Massimo.Giovannini.1,0.0,0.0,0.0,ph
3788,S.Fredenhagen.1,0.0,0.0,0.0,th
3789,P.Meszaros.1,0.0,9.226019959571581e-08,0.0,ph
100,R.Gastmans.1,0.0,0.0,0.0,ph
3766,S.D.Katz.1,0.0,0.0,0.0,ph
2744,J.Gluza.1,0.0,0.0,0.0,ph
3765,D.N.Triantafyllopoulos.1,0.0,0.0,0.0,ph
2843,K.S.Nirov.1,0.0,0.0,0.0,th
2840,A.Wisskirchen.1,0.0,0.0,0.0,th
3744,R.A.Diaz.1,0.0,0.0,0.0,ph
2837,R.R.Landim.1,0.0,0.0,0.0,th
3746,A.Banfi.1,0.0,0.0,0.0,ph
3747,G.Zanderighi.1,0.0,0.0,0.0,ph
102,K.T.Mahanthappa.1,0.0,0.0,0.0,ph
3749,C.R.Das.1,0.0,0.0,0.0,ph
2835,R.Amorim.1,0.0,0.0,0.0,th
2832,P.M.Sutcliffe.1,0.0,0.0,0.0,th
3752,F.Mescia.1,0.0,0.0,0.0,ph
3753,S.S.Safir.1,0.0,0.0,0.0,ph
2830,D.Youm.1,0.0,0.0,0.0,th
3755,F.J.Petriello.1,0.0,0.0,0.0,ph
2822,R.de.Mello.Koch.1,0.0,0.0,0.0,th
3757,Arunansu.Sil.1,0.0,0.0,0.0,ph
3759,M.Giannotti.1,0.0,0.0,0.0,ph
3761,F.R.Joaquim.1,0.0,0.0,0.0,ph
2817,L.Rana.1,0.0,0.0,0.0,th
3763,A.M.Green.2,0.0,0.0,0.0,ph
3764,M.Fujii.1,0.0,0.0,0.0,ph
3790,E.Nezri.1,0.0,0.0,0.0,ph
3793,C.M.Carloni.Calame.1,0.0,0.0,0.0,ph
3794,J.Besprosvany.1,0.0,0.0,0.0,ph
3795,N.Borghini.1,0.0,0.0,0.0,ph
3825,A.Jellal.1,0.0,0.0,1.383902993935737e-07,th
3826,M.R.Setare.1,0.0,0.0,0.0,th
3827,J.E.Wang.2,0.0,0.0,0.0,th
3828,M.Daoud.1,0.0,0.0,0.0,th
2767,A.Bashir.1,0.0,0.0,0.0,ph
3830,C.N.Ferreira.1,0.0,0.0,0.0,th
3831,A.N.Pinzul.1,0.0,0.0,0.0,th
2764,G.Colangelo.1,0.0,9.456670458560871e-07,0.0,ph
3833,S.Vaula.1,0.0,0.0,0.0,th
3834,Malcolm.Fairbairn.1,0.0,0.0,0.0,ph
2758,D.F.Litim.1,0.0,0.0,0.0,th
2756,M.A.Garcia.Jareno.1,0.0,0.0,0.0,ph
3837,A.Falkowski.1,0.0,8.764718961593002e-07,0.0,ph
208,M.Wirbel.1,0.0,0.0,0.0,ph
209,W.B.Rolnick.1,0.0,0.0,0.0,ph
3840,N.Sadooghi.1,0.0,0.0,0.0,ph
2752,D.V.Semikoz.1,0.0,0.0,0.0,ph
2749,B.W.Harris.1,0.0,0.0,0.0,ph
3843,D.Tomino.1,0.0,0.0,1.383902993935737e-07,th
2748,R.Fleischer.1,0.0,0.0,0.0,ph
2746,L.T.Handoko.1,0.0,0.0,0.0,ph
2768,J.S.Rozowsky.1,0.0,0.0,0.0,th
206,V.N.Pervushin.1,0.0,0.0,0.0,ph
3822,Kyung.Sung.Woo.1,0.0,0.0,0.0,th
3806,N.Prezas.1,0.0,0.0,0.0,th
3796,H.Stoica.1,0.0,0.0,0.0,th
3797,M.Kleban.1,0.0,0.0,0.0,th
2791,M.Thies.1,0.0,0.0,0.0,th
2790,M.Kruczenski.1,0.0,0.0,0.0,th
2789,B.Julia.1,0.0,0.0,0.0,th
2785,H.N.Long.1,0.0,0.0,0.0,ph
2784,T.Inoue.1,0.0,0.0,0.0,ph
3804,Jian.Dai.1,0.0,0.0,0.0,th
2782,S.M.Ikhdair.1,0.0,0.0,0.0,ph
3807,D.A.Sahakyan.1,0.0,0.0,5.333792789127322e-06,th
2772,E.D.Stewart.1,0.0,0.0,0.0,ph
3808,N.Boulanger.1,0.0,0.0,0.0,th
2781,M.K.Cheoun.1,0.0,2.3065049898928953e-08,0.0,ph
96,Tsunehiro.Kobayashi.1,0.0,0.0,0.0,ph
2780,P.S.Kwon.1,0.0,0.0,0.0,th
3812,T.Z.Husain.1,0.0,0.0,1.6145534929250267e-06,th
2779,J.A.Neto.1,0.0,0.0,0.0,th
2778,Takahiro.Tanaka.1,0.0,0.0,0.0,th
2776,K.Melnikov.1,0.0,0.0,0.0,ph
2773,T.Gehrmann.1,0.0,0.0,0.0,ph
3950,L.Boubekeur.1,0.0,0.0,0.0,ph
3952,P.Ruiz.Femenia.1,0.0,0.0,0.0,ph
2845,K.Itakura.1,0.0,0.0,0.0,ph
4084,P.Mastrolia.1,0.0,0.0,0.0,ph
2470,Y.Yasui.1,0.0,0.0,0.0,ph
2465,J.Tandean.1,0.0,0.0,0.0,ph
81,H.J.Lipkin.1,0.0,0.0,0.0,ph
2460,G.Mangano.1,0.0,0.0,0.0,ph
2457,Z.Burda.1,0.0,0.0,0.0,th
4091,R.Lineros.1,0.0,0.0,0.0,ph
4092,Barbara.Jager.1,0.0,8.303417963614423e-07,0.0,ph
4093,Jian.Jun.Liu.1,0.0,0.0,0.0,ph
2456,U.A.Wiedemann.1,0.0,0.0,1.53766999326193e-08,ph
4095,N.Kan.3,0.0,0.0,0.0,th
249,F.C.Alcaraz.1,0.0,0.0,0.0,th
2454,J.Kalkkinen.1,0.0,0.0,0.0,th
4098,F.Nagel.1,0.0,8.989642843915252e-08,0.0,ph
4099,Tatsuru.Kikuchi.1,0.0,0.0,0.0,ph
4100,Feng.Wu.1,0.0,0.0,0.0,ph
250,R.Koberle.1,0.0,0.0,0.0,th
4102,G.Raz.2,0.0,0.0,0.0,ph
2449,J.T.Liu.6,0.0,0.0,0.0,th
2445,O.Tirkkonen.1,0.0,0.0,0.0,th
4105,Bing.Zhong.Li.1,0.0,0.0,0.0,ph
4106,M.Jamil.Aslam.1,0.0,0.0,0.0,ph
2474,E.Keith.1,0.0,0.0,0.0,ph
2476,K.Takenaga.1,0.0,0.0,0.0,th
2444,A.Nakamula.1,0.0,0.0,0.0,th
4082,D.T.Huong.1,0.0,0.0,0.0,ph
4058,Zong.Kuan.Guo.1,0.0,0.0,0.0,th
4059,B.Mirza.1,0.0,0.0,0.0,th
84,J.F.Donoghue.1,0.0,0.0,0.0,ph
4063,Fei.Sun.1,0.0,1.383902993935737e-07,0.0,ph
4064,A.V.Pak.1,0.0,0.0,0.0,ph
4065,G.Flores.Hidalgo.1,0.0,0.0,0.0,th
243,J.Zinn.Justin.1,0.0,0.0,0.0,th
2501,C.Ford.1,0.0,0.0,0.0,th
2500,P.Ciafaloni.1,0.0,0.0,0.0,ph
4069,A.Weiler.1,0.0,1.2209099746499726e-06,0.0,ph
4070,M.Frigerio.1,0.0,0.0,0.0,ph
4071,R.Harnik.1,0.0,6.458213971700107e-07,0.0,ph
4072,M.Buican.1,0.0,0.0,0.0,th
4073,Jinfeng.Liao.1,0.0,0.0,0.0,ph
244,J.B.Zuber.1,0.0,0.0,0.0,th
2493,J.R.Pelaez.1,0.0,0.0,0.0,ph
2490,M.Beneke.1,0.0,0.0,0.0,ph
2488,G.Mahlon.1,0.0,0.0,0.0,ph
2485,J.F.Amundson.1,0.0,4.1936454361689004e-09,0.0,ph
248,C.S.Kalman.1,0.0,0.0,0.0,ph
2479,D.Bowser.Chao.1,0.0,0.0,0.0,ph
4107,M.Ruggieri.1,0.0,0.0,0.0,ph
2443,H.Yang.18,0.0,0.0,0.0,th
91,J.Ranft.1,0.0,0.0,0.0,ph
2415,D.N.Kabat.1,0.0,0.0,0.0,th
2414,I.Giannakis.1,0.0,0.0,0.0,th
4137,K.Kowalska.1,0.0,0.0,0.0,ph
2413,W.Eholzer.1,0.0,0.0,0.0,th
4139,Ding.Fang.Zeng.1,0.0,0.0,0.0,th
4140,P.McDonald.1,0.0,0.0,0.0,ph
4141,Chul.Kim.1,0.0,0.0,0.0,ph
2412,J.A.Dixon.1,0.0,0.0,0.0,th
4143,M.Bayar.1,0.0,4.6130099797857905e-08,0.0,ph
4144,V.Riquer.1,0.0,0.0,0.0,ph
252,Gernot.Munster.1,0.0,0.0,0.0,th
4147,V.Lysov.1,0.0,0.0,0.0,th
2403,J.Portoles.1,0.0,0.0,0.0,ph
4149,D.H.Dudal.1,0.0,0.0,0.0,th
4150,T.Nagasawa.1,0.0,0.0,1.8452039919143162e-07,th
2401,Hiroaki.Nakano.1,0.0,0.0,0.0,ph
4152,L.Modesto.1,0.0,0.0,0.0,th
254,B.M.McCoy.1,0.0,0.0,0.0,th
4154,T.Friedmann.1,0.0,0.0,0.0,th
4155,M.Tierz.1,0.0,0.0,0.0,th
4156,M.Astorino.1,0.0,0.0,0.0,th
2395,D.J.Castano.1,0.0,4.6130099797857905e-08,0.0,ph
4135,J.Laamanen.1,0.0,4.6130099797857905e-08,0.0,ph
2417,A.Fring.1,0.0,0.0,0.0,th
2442,M.Tahiri.1,0.0,0.0,0.0,th
4132,E.Babichev.1,0.0,0.0,0.0,th
2439,S.M.Natanzon.1,0.0,0.0,0.0,th
4112,S.Berge.2,0.0,8.41301659644203e-08,0.0,ph
4113,M.Maniatis.1,0.0,0.0,0.0,ph
4114,A.De.Felice.1,0.0,0.0,0.0,th
4115,L.Lopez.Honorez.1,0.0,0.0,0.0,ph
2434,M.A.Lledo.1,0.0,0.0,0.0,th
2433,C.D.Fosco.1,0.0,0.0,0.0,th
4118,J.Barranco.2,0.0,0.0,0.0,ph
2431,M.A.C.Kneipp.1,0.0,0.0,1.6606835927228846e-06,th
251,M.Luscher.1,0.0,0.0,0.0,th
4121,R.D.Matheus.1,0.0,0.0,0.0,ph
4122,B.C.Chauhan.1,0.0,0.0,0.0,ph
4123,M.Nebot.1,0.0,2.3065049898928953e-07,0.0,ph
2427,S.F.Hassan.1,0.0,0.0,0.0,th
2426,D.Dalmazi.1,0.0,0.0,0.0,th
4126,M.Trott.1,0.0,0.0,0.0,ph
2424,D.G.Robertson.1,0.0,0.0,0.0,ph
4128,J.Lopez.Sarrion.1,0.0,0.0,1.9067107916447936e-06,th
4129,T.Enkhbat.1,0.0,0.0,0.0,ph
2422,S.Kharchev.1,0.0,0.0,1.0148621955528739e-06,th
2419,M.E.Ortiz.1,0.0,0.0,0.0,th
4057,Guo.Zhu.Liu.1,0.0,0.0,0.0,th
2504,A.Ghosal.1,0.0,0.0,0.0,ph
2505,B.van.de.Sande.1,0.0,0.0,0.0,ph
3979,Ross.Daniel.Young.1,0.0,0.0,0.0,ph
2612,R.Szalapski.1,0.0,0.0,0.0,ph
3982,E.Imeroni.1,0.0,0.0,1.8452039919143162e-07,th
2611,M.V.Libanov.1,0.0,0.0,0.0,ph
3984,P.Koerber.1,0.0,0.0,0.0,th
223,N.Oshimo.1,0.0,6.919514969678685e-08,0.0,ph
2607,M.P.Worah.1,0.0,0.0,0.0,ph
224,G.Domokos.1,0.0,0.0,0.0,ph
3988,T.Konstandin.1,0.0,0.0,0.0,ph
225,L.L.Frankfurt.1,0.0,0.0,0.0,ph
2603,Sang.Hyeon.Chang.1,0.0,0.0,0.0,ph
89,M.Perrottet.1,0.0,0.0,0.0,ph
226,M.Strikman.1,0.0,0.0,0.0,ph
2599,S.Frixione.1,0.0,6.919514969678685e-08,0.0,ph
2596,J.P.Silva.1,0.0,0.0,0.0,ph
2595,U.Nierste.1,0.0,0.0,0.0,ph
2589,R.A.Jimenez.2,0.0,0.0,0.0,ph
2588,D.Garcia.2,0.0,0.0,0.0,ph
228,S.W.Hawking.1,0.0,0.0,0.0,th
3999,C.Albertsson.1,0.0,0.0,0.0,th
2586,Chih.Hao.Chen.1,0.0,0.0,0.0,ph
4001,A.Padilla.1,0.0,0.0,0.0,th
3980,T.Pierzchala.1,0.0,4.6130099797857905e-08,0.0,ph
3978,A.Tanasa.1,0.0,0.0,0.0,th
2512,P.Ramadevi.1,0.0,0.0,0.0,th
3977,H.S.Hou.1,0.0,2.767805987871474e-07,0.0,ph
2627,B.J.Schroers.1,0.0,0.0,0.0,th
3956,A.Daleo.1,0.0,0.0,0.0,ph
2626,A.Signer.1,0.0,0.0,0.0,ph
2624,A.Jakovac.1,0.0,0.0,0.0,ph
2623,B.Brahmachari.1,0.0,0.0,0.0,ph
221,Y.Kizukuri.1,0.0,6.919514969678685e-08,0.0,ph
2620,M.A.Sanchis.Lozano.1,0.0,0.0,0.0,ph
3962,S.Yasui.1,0.0,0.0,0.0,ph
2618,Jungil.Lee.1,0.0,0.0,0.0,ph
3964,S.Trine.1,0.0,5.535611975742948e-07,0.0,ph
3965,J.Hernandez.Sanchez.1,0.0,2.883131237366119e-09,0.0,ph
3966,T.Ewerth.1,0.0,0.0,0.0,ph
3967,L.Velasco.Sevilla.1,0.0,1.383902993935737e-07,0.0,ph
3968,B.McElrath.1,0.0,0.0,0.0,ph
3969,A.Nogga.1,0.0,0.0,0.0,ph
222,Keisuke.Okano.1,0.0,0.0,0.0,th
3971,R.M.Syed.1,0.0,0.0,0.0,ph
3972,F.D.Steffen.1,0.0,0.0,0.0,ph
3974,A.Nicolis.1,0.0,0.0,9.226019959571581e-08,th
2615,T.Falk.1,0.0,4.6130099797857905e-08,0.0,ph
2614,P.Pouliot.1,0.0,0.0,0.0,th
4002,M.Headrick.1,0.0,0.0,0.0,th
2584,Hong.Ying.Jin.1,0.0,0.0,0.0,ph
4005,D.Grumiller.1,0.0,0.0,0.0,th
2580,A.Ayala.1,0.0,0.0,0.0,ph
4033,K.B.Alkalaev.1,0.0,0.0,0.0,th
2546,H.J.Boonstra.1,0.0,0.0,0.0,th
236,A.Barducci.1,0.0,0.0,0.0,th
237,F.Bordi.1,0.0,0.0,0.0,ph
2536,W.Bietenholz.1,0.0,0.0,0.0,th
85,B.Schrempp.1,0.0,0.0,0.0,ph
239,E.W.Mielke.1,0.0,0.0,0.0,th
2533,G.Barnich.1,0.0,0.0,0.0,th
4041,I.Ellwood.1,0.0,0.0,0.0,th
4042,P.Desrosiers.1,0.0,0.0,0.0,th
4043,A.R.Fazio.1,0.0,0.0,0.0,th
4044,Y.Habara.1,0.0,0.0,0.0,th
4045,H.L.Carrion.1,0.0,0.0,0.0,th
2531,C.Manuel.1,0.0,0.0,0.0,ph
2526,V.Sadov.2,0.0,0.0,0.0,th
2520,T.Strobl.1,0.0,0.0,0.0,th
2519,J.Shiraishi.1,0.0,0.0,0.0,th
241,R.W.Jackiw.1,0.0,0.0,0.0,th
2515,G.B.Cleaver.1,0.0,0.0,0.0,ph
4052,F.Paccetti.Correia.1,0.0,0.0,0.0,th
2514,P.Simonetti.1,0.0,0.0,0.0,th
4032,C.Germani.1,0.0,0.0,0.0,ph
4031,M.D.Ciric.1,0.0,0.0,0.0,th
4030,M.Maceda.1,0.0,0.0,0.0,th
2563,E.Torrente.Lujan.1,0.0,0.0,0.0,ph
4007,M.Wijnholt.1,0.0,0.0,0.0,th
2578,Ariel.Megevand.1,0.0,0.0,0.0,ph
