,article_id
330508,803145
561909,1693791
421711,1086593
692224,711601
447462,1269761
785863,1731382
491946,1396441
65451,267460
250885,647046
323372,777193
295243,723201
111618,375898
702926,473816
314044,762743
504984,1476640
772373,633622
171432,507452
355116,825534
127511,417666
200081,560032
103191,365608
86679,296912
744870,504029
597725,1789119
524745,1598125
103637,359109
139124,444413
92927,320562
234431,617717
201104,553142
579764,1739951
19013,181134
66064,269542
352383,823300
171673,509065
35222,207024
398346,885996
131584,417027
421262,1207298
581975,1718317
78178,277515
354166,841100
255889,649153
537424,1640656
467044,1305645
40587,223361
584271,1771541
467560,1322959
251674,664208
200190,558705
761365,691949
183299,537451
569824,1725568
2686,159024
610150,1837449
120225,400512
247986,929809
290821,730717
250933,642205
570935,1713393
393589,895235
119019,395166
388536,886060
620347,924842
587427,1712389
61483,249208
627471,1180222
797036,1117865
468455,1335152
586520,1742829
334464,790038
670623,1245268
493565,1345854
87125,304640
65987,270330
558928,1700744
444030,1251074
236504,623335
509177,1419645
79979,302767
60855,247271
471151,1288515
289888,724374
584033,1746092
394583,940347
396843,922945
469853,1312063
459304,1326409
187331,528943
275868,681814
154657,471219
199651,562458
708940,448391
61105,245060
94940,334323
695098,744160
352222,822277
304657,757261
204457,562431
164195,494764
78728,280904
415732,1184474
761094,690360
215826,598418
437397,1247808
251470,667588
8257,170363
330102,781954
152882,468343
140851,443419
120006,403192
326431,792502
35572,15086
28018,13408
659006,1384901
743340,509197
419443,1189447
141241,441540
465594,1319495
65703,265699
342118,817421
557418,1663260
425485,1263156
544824,1672154
770787,644298
78206,281792
555642,1709162
46057,241300
454521,1288464
705313,410076
156848,473926
248164,663316
797503,1185778
417546,1204981
390138,883525
232137,621728
305111,741991
49738,230043
752830,536225
536736,1590909
255464,652613
354356,837541
149232,468097
692025,717026
538989,1517957
32382,209117
304648,757813
69953,266072
256605,646256
583653,1753419
373823,873077
170978,510764
121032,395191
33375,14407
156283,480625
183356,535078
360583,868573
389538,891453
232701,636253
203698,555369
171326,507098
143554,440461
274740,689522
585855,1764445
274618,691232
293778,730988
130332,424681
605696,1789571
330795,799755
607673,1832556
454374,1332496
130305,424333
654445,1300274
53295,227074
445143,1247814
128264,424153
136253,446899
5151,157801
5877,158015
464378,1334340
725021,382797
714925,453655
665751,1209292
712762,423842
200482,557188
447070,1262559
314257,758234
525618,1628146
218018,605560
469575,1279927
522161,1590868
81098,301533
574593,1767137
324826,806496
348868,814565
312566,746259
491284,1355235
452655,1302366
446207,1268163
171814,502336
287776,721813
17795,180331
585899,1792883
348275,827390
742110,597030
220164,584399
179057,538466
777489,1090766
733410,357860
72371,282838
140612,443846
312564,746763
515146,1477847
120680,397114
314914,745590
305013,769400
112566,372751
34569,215044
566283,1753760
550319,1705983
538400,1608185
481715,1409741
543725,1680498
677864,897108
469058,1293709
469083,1292814
351864,828381
69692,270735
18247,179960
376224,843223
84816,294548
152860,468983
91634,328573
45990,228177
135792,458977
271183,698915
51024,238962
253181,650163
59915,254689
130741,422014
55580,245108
796916,1119677
760819,699310
55102,251373
631422,1837691
677952,896862
522445,1519138
568174,1738550
419367,1114996
354763,831396
55104,247769
395300,917529
40753,221169
538182,1616735
545021,1670198
374029,868975
392167,886032
470856,1299711
48795,18646
660726,1333960
34328,199962
92565,320333
290364,713296
665885,1207289
773018,620826
492272,1401034
659022,1386865
333215,801453
700518,403942
216692,586303
331351,793786
128063,424560
220713,607580
72873,289807
761601,698793
61641,249958
92591,319508
763655,603445
481204,1362176
211608,582184
11787,167434
392464,922465
599073,1806118
119090,395785
503858,1452810
182972,539104
504884,1479950
504443,1500994
12953,165056
40234,221261
10726,165555
755676,559493
265496,683087
444794,1261443
753425,534737
682489,861357
233499,625656
36060,14447
449759,1278193
432704,1223579
423331,1093309
286680,711510
111266,380021
559074,1697708
669096,1283843
219412,588803
294840,712321
587354,1717894
355724,821548
560571,1708013
85641,306433
66051,268939
131816,415760
466883,1300016
44400,213363
53184,238181
236242,628220
387247,891491
153714,478572
384194,913645
659430,1342002
459774,1307413
507167,1490933
508934,1427280
111412,377525
220076,583773
619500,930017
396441,926295
673579,1251064
204114,553572
523107,1513275
325113,786236
246524,666026
582577,1714933
304785,750700
313954,764107
599858,1777091
59312,247877
489636,1396731
119151,397301
13016,10326
77410,26776
354917,829359
131809,398454
666729,1267299
418405,1118585
515943,1422634
217157,583548
93203,314695
314758,750630
488161,1341053
350881,841239
562778,1665717
376347,1680724
533771,1591333
4072,156807
22889,13789
612385,1836708
96458,341559
32419,207447
272868,679514
187632,525922
32236,201231
290812,732077
700693,402458
2348,152549
443801,1239193
370843,856647
2776,161470
81509,296832
350058,838187
579551,1732525
186546,540254
157268,470381
399192,940647
605978,1784078
128672,421052
332073,786795
555645,1707032
219453,588211
769898,682669
141255,441723
534561,1637615
121020,396041
526422,1591530
791114,1680507
7818,169729
293681,731778
170953,509870
233863,622614
526851,1642230
420410,1121567
488407,1364517
216246,589871
712710,423916
537721,1635289
52113,230930
537117,1514906
626210,764260
251582,668232
157967,471733
44821,229406
188412,524239
672686,1220247
512176,1491192
20236,11830
480596,1373958
81461,296571
331919,788804
354239,839089
333730,803116
286371,730313
733099,359806
676824,1519820
457741,1328792
586844,1733867
256300,644956
743674,507877
352996,815763
504167,1423295
26823,190157
69333,261843
414679,1111246
480856,1380908
791905,1631903
375868,881573
565754,1758840
413214,1126129
560025,1678631
621962,796511
695095,744908
194873,568808
549467,1708865
219638,586197
57459,249927
526884,1640278
77499,284972
5701,159431
509276,1415941
493396,1357617
526639,1514252
232834,633897
445231,1246803
5477,154579
761845,693107
327389,797609
172801,493915
30338,205116
560760,1663441
345964,815094
7205,171302
566917,1748795
533606,1625299
131198,418306
27069,195676
608631,1834262
86417,299638
251035,661725
610298,1811078
39291,222567
118379,400047
185004,525028
329783,778098
752268,539717
76245,282070
58959,253733
708726,448786
547045,1646182
431908,1227467
72817,24921
7929,167734
389692,897683
595289,1784474
155431,467910
154982,468993
290574,735629
66783,260531
294525,719894
785487,1733714
57522,244844
152900,467027
794012,1653938
121132,394647
437162,1261947
548561,1647402
216355,587851
135136,449784
906,9406
599809,1779843
541875,1697507
511515,1495307
92904,31249
200504,556954
627011,1189209
375164,850878
155509,466982
72871,288840
471396,1279034
352581,821319
312901,744800
24881,195314
129389,417680
456432,1276469
186417,534917
271739,691952
130158,426473
233370,628183
609353,1822165
611852,1826235
52300,230272
573014,1766455
142435,448126
459870,1304290
397286,915999
666566,1267515
310027,755153
412840,1204448
420005,1184037
442103,1256305
420128,1206642
46915,231135
504507,1497741
200387,557017
246285,651512
411833,1207257
788137,1609632
335301,779701
355833,817599
537845,1632793
586151,1756015
521206,1601887
762134,692721
125253,431780
377176,857584
217880,583810
253144,650484
120801,395864
155948,482815
294323,722065
396476,927476
780002,1087222
232013,636035
203925,554349
42549,214726
562604,1670854
8125,10687
358289,879002
773820,628044
67527,24353
599026,1808004
552950,1674287
376662,874643
78526,282441
255514,651863
537598,1642600
553793,1693799
373610,849610
557623,1676264
9661,170628
767692,611668
537999,1624566
84722,297470
20013,182445
8056,166153
10940,10910
128263,425166
153660,478114
576739,1742114
118725,397723
11701,166787
760104,758177
470658,1307121
652074,1456691
121235,393323
492922,1379990
549535,1677491
340416,824092
112109,37780
156658,475745
610781,1791257
476354,1370651
346092,817698
287532,723761
660627,1331128
103715,35718
204090,553154
120920,394679
275087,684970
373416,860012
39113,214921
183110,539500
290988,730271
324873,802073
143638,439625
675041,1500999
167454,499356
218832,594444
678914,800145
686236,840910
558424,1696808
533925,1644141
140303,447221
490118,1387329
762604,600556
183492,534762
156039,480299
679096,800163
272728,682352
14929,183023
612241,1808563
599806,1779848
515637,1449112
745263,505386
660829,1331823
437358,1251546
418306,1180204
11687,10959
447035,1263666
721019,363361
60934,245947
495106,1494409
232731,636258
254636,666380
74593,276717
744529,508993
54525,249988
428438,1243827
275090,685184
664173,1297501
394670,943302
419856,1187624
127386,423855
498038,1473799
447302,1253892
747115,568810
697143,499295
25696,190643
688178,837269
372814,861832
61695,252406
692260,711382
103443,360459
620335,924709
758693,728319
201006,554838
437065,1265225
78315,278866
313217,782767
330319,805329
271751,692153
286512,722080
367964,868610
681637,875269
139693,450670
274978,687016
80043,28518
526645,1514033
392370,941507
59196,248679
795343,1108145
399612,916537
559274,1693830
444937,1255318
583553,1755671
41546,218179
115546,394553
463387,1295682
374609,859033
271055,699631
34689,208600
687227,843743
418756,1094590
102369,360955
251461,666126
670103,1280331
121508,38382
355175,827574
782910,1773257
625330,760577
393534,897091
667691,1262810
255185,656473
25991,13901
200308,557893
548512,1649269
233550,625807
131881,393791
437323,1253113
256159,646990
234421,616203
478603,1406908
661076,1332192
33553,201585
536084,1607275
188468,523266
631997,1491951
278039,733890
38956,17116
785239,1740991
657723,1319493
621488,790637
470087,1326956
233440,628878
467470,1286935
693667,788104
169194,509001
560799,1663049
156869,472812
333546,804474
72582,279319
537191,1513311
128775,420137
584262,1772120
219821,585708
703132,472308
51828,235117
202242,567001
356623,810298
329926,797574
7976,166046
218739,594945
559933,1679443
313004,748083
463433,1294132
156240,479905
692840,715548
398983,944711
183461,534836
155272,468274
559578,1685766
312229,751096
5650,157421
48342,230747
37641,216942
440412,1237670
490065,1388369
65950,270035
747254,564441
152690,479629
290696,735421
422421,1189688
312073,751488
346201,837662
656237,1374327
109582,377475
473815,1395589
440415,1237665
124974,424575
544277,1675789
440922,1223615
533641,1616209
526443,1590027
93376,314219
481852,1404880
27705,193573
295059,710054
491298,1353679
156640,474427
313330,741549
399889,897453
584567,1735363
396812,1082820
509841,1492300
44732,228425
85757,302330
796766,1114985
171696,504606
21780,12989
600293,1821239
355947,809983
773276,627500
399624,914231
484377,1394424
89217,30130
680580,877986
446079,1227203
373743,885398
353770,839859
72519,280163
19522,181138
4299,155184
228558,624777
581916,1727521
63738,269386
609442,1818848
290779,732860
513474,1452581
37868,16918
184617,527941
235234,631980
142064,451679
528786,1616077
155000,480782
198401,559528
374956,853782
419223,1123554
771379,639658
396934,918757
315380,773662
718650,376977
82087,298875
514109,1419078
698757,400023
35380,209828
755095,523975
4645,152778
46856,230636
76145,283818
606632,1831064
27646,14211
5591,9096
255022,661822
437171,1261763
82623,295003
32463,205939
30980,205743
233999,621088
7867,169326
251950,661588
34076,15321
291597,724057
252945,652085
188277,523313
613070,1778380
143023,443424
775187,656761
510770,1418822
26416,192903
555609,1707604
753024,531948
403459,1190106
675376,1500579
574846,1757726
535437,1625310
610388,1799208
457642,1277270
235603,636563
781950,1798857
328149,782044
98271,332547
157120,471639
104074,354881
184420,529489
292895,710880
688786,834301
332961,808848
216359,589495
142383,448059
228551,628565
666215,1273589
532062,1514017
168150,510749
330360,804295
324819,804364
309782,764690
420631,1118279
626346,763973
548581,1646297
185923,523301
785583,1736186
44565,213004
421028,1112006
611843,1826622
88403,318759
218862,594615
443743,1243624
82683,303154
523137,1513302
492697,1386883
399715,900881
496555,1487250
92440,322425
271327,697865
23282,195082
551268,1650880
60644,248130
4330,154759
561617,1698808
715669,399137
634785,1474024
689178,832409
11061,164978
33321,199422
291413,726604
684621,880921
199376,564535
548762,1702641
86121,29028
265183,693643
127758,428882
383902,1079777
25655,191720
215328,602952
184001,530558
82813,27762
85567,294707
414541,1120294
761352,696233
667342,1264472
10651,168738
636723,1468077
172168,497961
524769,1488035
236566,623404
154635,472154
609660,1837869
666280,1277257
117917,404150
330664,801392
341824,817784
387214,893578
418510,1092993
416433,1113309
107032,377498
783272,1779171
217997,604021
267373,700770
606743,1828494
102591,355122
699811,401933
86249,301380
217687,581618
560163,1676692
743854,507881
292619,712313
663747,1297245
12604,164164
312371,748138
415115,1207924
399658,913613
503801,1458272
389844,893827
118020,402473
59743,254342
120423,399566
663261,1357708
96606,340714
377191,858371
120227,401284
157061,471363
75393,285226
467999,1324401
172794,513720
232151,621084
200843,554369
57607,246644
80083,28303
561101,1707633
498737,1465822
102778,354806
370923,856140
612101,1813916
560298,1673393
492837,1382634
202295,566262
711537,420577
35173,15927
335318,779757
387074,893821
7760,168326
437294,1254686
676768,1515026
30427,203025
292417,715226
131570,416635
511594,1489666
420455,1118168
250826,650735
350971,839264
560713,1665242
512476,1484175
218767,594144
393574,895796
558926,1700796
377151,858170
361109,865729
232665,634964
632040,1497401
378151,873062
200998,554544
470269,1323655
586974,1738268
697509,496901
593632,1797485
169752,498510
