,article_id_cited,year_cites,trades,total,category_cited,article_id,id
674,1085516,15,0,2,2,1085516,990
675,1085516,17,0,1,2,1085516,990
676,1085516,19,0,1,2,1085516,990
677,1085523,13,1,1,2,1085523,5714
678,1085524,12,1,1,2,1085524,20036
679,1085525,12,1,1,2,1085525,8808
680,1085525,14,1,1,2,1085525,8808
681,1085525,19,0,1,2,1085525,8808
682,1085529,12,1,8,2,1085529,5280
683,1085529,13,1,8,2,1085529,5280
684,1085529,14,1,3,2,1085529,5280
685,1085529,15,2,11,2,1085529,5280
686,1085529,16,1,3,2,1085529,5280
687,1085529,17,0,3,2,1085529,5280
688,1085529,18,1,6,2,1085529,5280
689,1085529,19,1,2,2,1085529,5280
690,1085532,12,10,19,2,1085532,2227
691,1085532,13,7,18,2,1085532,2227
692,1085532,14,6,12,2,1085532,2227
693,1085532,15,7,13,2,1085532,2227
694,1085532,16,4,12,2,1085532,2227
695,1085532,17,4,5,2,1085532,2227
696,1085532,18,0,1,2,1085532,2227
697,1085532,19,0,2,2,1085532,2227
698,1085534,15,1,1,2,1085534,3764
699,1085537,12,2,2,2,1085537,10171
700,1085538,14,2,2,2,1085538,12394
701,1085539,12,4,4,2,1085539,3225
702,1085547,12,1,1,2,1085547,11758
703,1085630,12,1,1,2,1085630,14277
704,1085631,12,1,1,2,1085631,7970
705,1085631,13,0,3,2,1085631,7970
706,1085631,14,0,2,2,1085631,7970
707,1085631,15,1,1,2,1085631,7970
708,1085631,17,0,1,2,1085631,7970
709,1085631,18,0,2,2,1085631,7970
710,1085633,12,1,1,2,1085633,18971
711,1085633,13,1,1,2,1085633,18971
712,1085633,14,0,1,2,1085633,18971
713,1085633,17,1,1,2,1085633,18971
714,1085640,12,1,1,2,1085640,15979
715,1085651,12,22,36,2,1085651,17168
716,1085651,13,15,30,2,1085651,17168
717,1085651,14,20,30,2,1085651,17168
718,1085651,15,10,24,2,1085651,17168
719,1085651,16,10,20,2,1085651,17168
720,1085651,17,5,12,2,1085651,17168
721,1085651,18,4,9,2,1085651,17168
722,1085651,19,1,4,2,1085651,17168
723,1085850,18,1,1,2,1085850,7906
724,1085854,12,1,5,2,1085854,12733
725,1085854,13,1,3,2,1085854,12733
726,1085854,14,1,4,2,1085854,12733
727,1085854,15,0,3,2,1085854,12733
728,1085854,16,0,1,2,1085854,12733
729,1085854,18,0,1,2,1085854,12733
730,1085858,12,1,1,2,1085858,11032
731,1085863,12,2,2,2,1085863,3502
732,1085863,13,1,1,2,1085863,3502
733,1085864,12,1,1,2,1085864,7271
734,1085973,12,2,2,2,1085973,15745
735,1085973,13,1,3,2,1085973,15745
736,1085973,14,0,3,2,1085973,15745
737,1085973,15,0,2,2,1085973,15745
738,1085976,16,1,1,2,1085976,11053
739,1085980,12,2,6,2,1085980,1394
740,1085980,13,1,2,2,1085980,1394
741,1085980,14,1,1,2,1085980,1394
742,1085980,15,0,2,2,1085980,1394
743,1085980,17,0,1,2,1085980,1394
744,1085980,18,0,1,2,1085980,1394
745,1085980,19,1,3,2,1085980,1394
746,1085982,12,4,10,2,1085982,3832
747,1085982,13,3,8,2,1085982,3832
748,1085982,14,3,6,2,1085982,3832
749,1085982,15,1,1,2,1085982,3832
750,1085982,17,7,9,2,1085982,3832
751,1085982,18,2,3,2,1085982,3832
752,1085982,19,3,4,2,1085982,3832
753,1086163,12,0,5,2,1086163,8908
754,1086163,13,1,4,2,1086163,8908
755,1086163,14,3,6,2,1086163,8908
756,1086163,15,0,3,2,1086163,8908
757,1086163,16,1,6,2,1086163,8908
758,1086163,17,0,2,2,1086163,8908
759,1086163,18,1,1,2,1086163,8908
760,1086163,19,0,1,2,1086163,8908
761,1086164,13,0,2,2,1086164,14530
762,1086164,15,0,1,2,1086164,14530
763,1086164,16,2,3,2,1086164,14530
764,1086164,17,4,5,2,1086164,14530
765,1086164,18,2,4,2,1086164,14530
766,1086164,19,1,1,2,1086164,14530
767,1086166,13,0,3,2,1086166,15040
768,1086166,14,0,1,2,1086166,15040
769,1086166,16,1,3,2,1086166,15040
770,1086166,17,0,2,2,1086166,15040
771,1086166,18,0,2,2,1086166,15040
772,1086166,19,1,2,2,1086166,15040
773,1086172,12,1,2,2,1086172,22220
774,1086172,13,2,2,2,1086172,22220
775,1086174,13,1,2,2,1086174,13678
776,1086174,14,0,1,2,1086174,13678
777,1086174,15,1,1,2,1086174,13678
778,1086537,12,0,2,2,1086537,8600
779,1086537,13,2,9,2,1086537,8600
780,1086537,14,3,5,2,1086537,8600
781,1086537,15,0,2,2,1086537,8600
782,1086537,16,3,5,2,1086537,8600
783,1086537,17,2,7,2,1086537,8600
784,1086537,18,1,5,2,1086537,8600
785,1086537,19,0,3,2,1086537,8600
786,1086545,14,0,1,2,1086545,21604
787,1086548,12,0,1,2,1086548,15675
788,1086548,13,0,2,2,1086548,15675
789,1086548,14,2,5,2,1086548,15675
790,1086548,15,1,1,2,1086548,15675
791,1086548,16,1,1,2,1086548,15675
792,1086548,17,2,2,2,1086548,15675
793,1086548,18,1,1,2,1086548,15675
794,1086548,19,1,1,2,1086548,15675
795,1086553,12,2,2,2,1086553,17794
796,1086734,12,0,1,2,1086734,6658
797,1086734,14,0,2,2,1086734,6658
798,1086734,17,1,1,2,1086734,6658
799,1086742,12,2,2,2,1086742,19823
800,1086760,15,1,1,2,1086760,9884
801,1086764,16,0,1,2,1086764,8654
802,1086770,14,0,2,2,1086770,2761
803,1086770,15,0,1,2,1086770,2761
804,1086771,13,2,2,2,1086771,13430
805,1086818,14,0,1,2,1086818,18223
806,1086818,15,0,2,2,1086818,18223
807,1086818,16,0,1,2,1086818,18223
808,1086820,13,0,1,2,1086820,3441
809,1086820,16,0,1,2,1086820,3441
810,1086824,12,0,1,2,1086824,19980
811,1086824,13,0,1,2,1086824,19980
812,1086824,14,1,1,2,1086824,19980
813,1086982,12,2,4,2,1086982,5109
814,1086982,13,1,2,2,1086982,5109
815,1086982,14,0,1,2,1086982,5109
816,1086982,19,1,2,2,1086982,5109
817,1087026,12,1,1,2,1087026,2740
818,1087027,12,2,2,2,1087027,5140
819,1087029,12,2,2,2,1087029,7025
820,1087126,14,0,1,2,1087126,12836
821,1087126,16,1,1,2,1087126,12836
822,1087251,12,0,1,2,1087251,7377
823,1087251,19,0,1,2,1087251,7377
824,1087330,17,1,1,2,1087330,20615
825,1087338,12,1,9,2,1087338,6664
826,1087338,13,0,4,2,1087338,6664
827,1087338,14,0,7,2,1087338,6664
828,1087338,15,0,1,2,1087338,6664
829,1087338,16,1,1,2,1087338,6664
830,1087338,17,1,3,2,1087338,6664
831,1087338,18,0,7,2,1087338,6664
832,1087338,19,0,3,2,1087338,6664
833,1087342,12,4,5,2,1087342,3990
834,1087342,13,7,10,2,1087342,3990
835,1087342,14,2,6,2,1087342,3990
836,1087342,15,4,5,2,1087342,3990
837,1087342,16,2,4,2,1087342,3990
838,1087342,17,3,3,2,1087342,3990
839,1087342,18,0,1,2,1087342,3990
840,1087342,19,1,1,2,1087342,3990
841,1087353,12,2,2,2,1087353,5544
842,1087459,12,0,1,2,1087459,7154
843,1087459,13,0,4,2,1087459,7154
844,1087459,14,0,6,2,1087459,7154
845,1087459,15,0,8,2,1087459,7154
846,1087459,16,0,10,2,1087459,7154
847,1087459,17,0,6,2,1087459,7154
848,1087459,18,0,5,2,1087459,7154
849,1087459,19,0,4,2,1087459,7154
850,1087904,12,2,2,2,1087904,14602
851,1087905,12,1,1,2,1087905,15735
852,1087907,12,2,8,2,1087907,8648
853,1087907,13,0,3,2,1087907,8648
854,1087907,14,4,8,2,1087907,8648
855,1087907,15,2,3,2,1087907,8648
856,1087907,16,1,1,2,1087907,8648
857,1087907,17,4,7,2,1087907,8648
858,1087907,18,1,2,2,1087907,8648
859,1087907,19,1,1,2,1087907,8648
860,1087911,11,0,1,2,1087911,9029
861,1087911,12,10,16,2,1087911,9029
862,1087911,13,18,24,2,1087911,9029
863,1087911,14,18,26,2,1087911,9029
864,1087911,15,18,27,2,1087911,9029
865,1087911,16,7,12,2,1087911,9029
866,1087911,17,5,6,2,1087911,9029
867,1087911,18,1,1,2,1087911,9029
868,1087911,19,1,1,2,1087911,9029
869,1087913,12,0,1,2,1087913,7853
870,1087913,13,0,1,2,1087913,7853
871,1087913,14,0,1,2,1087913,7853
872,1087913,15,0,1,2,1087913,7853
873,1087913,19,0,1,2,1087913,7853
874,1088221,13,2,2,2,1088221,250
875,1088221,14,1,1,2,1088221,250
876,1088221,15,1,1,2,1088221,250
877,1088221,16,1,1,2,1088221,250
878,1088222,12,10,25,2,1088222,21697
879,1088222,13,10,20,2,1088222,21697
880,1088222,14,13,22,2,1088222,21697
881,1088222,15,12,24,2,1088222,21697
882,1088222,16,6,10,2,1088222,21697
883,1088222,17,2,7,2,1088222,21697
884,1088222,18,3,8,2,1088222,21697
885,1088222,19,2,8,2,1088222,21697
886,1088223,11,5,5,2,1088223,17288
887,1088223,12,173,195,2,1088223,17288
888,1088223,13,32,35,2,1088223,17288
889,1088223,14,19,21,2,1088223,17288
890,1088223,15,11,11,2,1088223,17288
891,1088223,16,12,13,2,1088223,17288
892,1088223,17,6,6,2,1088223,17288
893,1088223,18,8,8,2,1088223,17288
894,1088223,19,7,7,2,1088223,17288
895,1088224,12,65,73,2,1088224,11572
896,1088224,13,25,27,2,1088224,11572
897,1088224,14,10,13,2,1088224,11572
898,1088224,15,0,1,2,1088224,11572
899,1088224,16,4,4,2,1088224,11572
900,1088224,17,1,1,2,1088224,11572
901,1088225,12,36,46,2,1088225,4640
902,1088225,13,12,15,2,1088225,4640
903,1088225,14,4,6,2,1088225,4640
904,1088225,15,1,3,2,1088225,4640
905,1088225,16,5,5,2,1088225,4640
906,1088225,18,1,1,2,1088225,4640
907,1088226,12,16,23,2,1088226,9070
908,1088226,13,3,9,2,1088226,9070
909,1088226,14,4,4,2,1088226,9070
910,1088226,15,1,2,2,1088226,9070
911,1088226,16,2,2,2,1088226,9070
912,1088226,17,1,1,2,1088226,9070
913,1088226,18,3,5,2,1088226,9070
914,1088226,19,1,2,2,1088226,9070
915,1088228,12,1,1,2,1088228,21092
916,1088230,12,61,68,2,1088230,11384
917,1088230,13,17,26,2,1088230,11384
918,1088230,14,7,10,2,1088230,11384
919,1088230,15,3,3,2,1088230,11384
920,1088230,16,4,6,2,1088230,11384
921,1088231,9,1,1,2,1088231,7637
922,1088231,11,7,7,2,1088231,7637
923,1088231,12,183,223,2,1088231,7637
924,1088231,13,35,51,2,1088231,7637
925,1088231,14,25,35,2,1088231,7637
926,1088231,15,12,16,2,1088231,7637
927,1088231,16,14,15,2,1088231,7637
928,1088231,17,6,9,2,1088231,7637
929,1088231,18,8,15,2,1088231,7637
930,1088231,19,6,6,2,1088231,7637
931,1088232,12,33,41,2,1088232,5749
932,1088232,13,7,17,2,1088232,5749
933,1088232,14,1,3,2,1088232,5749
934,1088232,15,0,1,2,1088232,5749
935,1088232,16,4,5,2,1088232,5749
936,1088232,17,1,2,2,1088232,5749
937,1088232,19,1,1,2,1088232,5749
938,1088394,12,2,2,2,1088394,9560
939,1088554,14,0,1,2,1088554,14789
940,1088603,12,0,1,2,1088603,1415
941,1088603,14,0,3,2,1088603,1415
942,1088603,16,0,4,2,1088603,1415
943,1088603,17,0,1,2,1088603,1415
944,1088604,11,1,1,2,1088604,14127
945,1088604,12,30,42,2,1088604,14127
946,1088604,13,9,15,2,1088604,14127
947,1088604,14,2,4,2,1088604,14127
948,1088604,15,1,1,2,1088604,14127
949,1088604,16,3,3,2,1088604,14127
950,1088604,18,1,1,2,1088604,14127
951,1088605,12,0,4,2,1088605,19445
952,1088605,13,0,4,2,1088605,19445
953,1088605,15,0,2,2,1088605,19445
954,1088605,16,0,1,2,1088605,19445
955,1088606,12,0,3,2,1088606,14722
956,1088606,13,1,1,2,1088606,14722
957,1088606,17,0,2,2,1088606,14722
958,1088703,12,7,7,2,1088703,13709
959,1088703,13,6,8,2,1088703,13709
960,1088703,14,1,1,2,1088703,13709
961,1088703,15,5,5,2,1088703,13709
962,1088703,16,6,6,2,1088703,13709
963,1088703,17,3,4,2,1088703,13709
964,1088703,18,1,1,2,1088703,13709
965,1088703,19,1,1,2,1088703,13709
966,1088706,12,0,5,2,1088706,10149
967,1088706,13,0,3,2,1088706,10149
968,1088706,14,1,8,2,1088706,10149
969,1088706,15,1,5,2,1088706,10149
970,1088706,16,2,5,2,1088706,10149
971,1088706,17,0,5,2,1088706,10149
972,1088706,18,0,3,2,1088706,10149
973,1088706,19,1,5,2,1088706,10149
974,1088823,12,23,37,2,1088823,12321
975,1088823,13,14,30,2,1088823,12321
976,1088823,14,20,33,2,1088823,12321
977,1088823,15,13,27,2,1088823,12321
978,1088823,16,12,23,2,1088823,12321
979,1088823,17,10,19,2,1088823,12321
980,1088823,18,9,20,2,1088823,12321
981,1088823,19,9,14,2,1088823,12321
982,1088824,12,0,2,2,1088824,17528
983,1088824,13,0,1,2,1088824,17528
984,1088824,14,0,1,2,1088824,17528
985,1088824,15,0,3,2,1088824,17528
986,1088824,16,0,3,2,1088824,17528
987,1088824,17,0,1,2,1088824,17528
988,1088824,18,0,1,2,1088824,17528
989,1088832,11,1,1,2,1088832,2747
990,1088832,12,12,14,2,1088832,2747
991,1088832,13,5,13,2,1088832,2747
992,1088832,14,3,4,2,1088832,2747
993,1088832,15,1,5,2,1088832,2747
994,1088832,16,1,2,2,1088832,2747
995,1088832,17,0,1,2,1088832,2747
996,1088832,18,2,2,2,1088832,2747
997,1088832,19,0,1,2,1088832,2747
998,1088833,11,1,1,2,1088833,1280
999,1088833,12,1,8,2,1088833,1280
1000,1088833,13,4,6,2,1088833,1280
1001,1088833,15,1,4,2,1088833,1280
1002,1088833,16,3,4,2,1088833,1280
1003,1088833,17,0,2,2,1088833,1280
1004,1088833,18,4,8,2,1088833,1280
1005,1088833,19,3,7,2,1088833,1280
1006,1088834,12,1,1,2,1088834,709
1007,1088834,17,1,1,2,1088834,709
1008,1089079,11,1,1,2,1089079,7035
1009,1089079,12,14,20,2,1089079,7035
1010,1089079,13,4,7,2,1089079,7035
1011,1089079,14,0,1,2,1089079,7035
1012,1089079,15,1,2,2,1089079,7035
1013,1089148,12,15,19,2,1089148,21779
1014,1089148,13,19,24,2,1089148,21779
1015,1089148,14,17,23,2,1089148,21779
1016,1089148,15,18,21,2,1089148,21779
1017,1089148,16,12,14,2,1089148,21779
1018,1089148,17,11,13,2,1089148,21779
1019,1089148,18,14,21,2,1089148,21779
1020,1089148,19,8,12,2,1089148,21779
1021,1089152,12,6,11,2,1089152,1313
1022,1089152,13,6,8,2,1089152,1313
1023,1089152,14,3,4,2,1089152,1313
1024,1089152,15,4,6,2,1089152,1313
1025,1089152,16,2,2,2,1089152,1313
1026,1089152,18,2,2,2,1089152,1313
1027,1089217,12,1,1,2,1089217,9912
1028,1089217,13,2,3,2,1089217,9912
1029,1089219,17,1,1,2,1089219,21493
1030,1089226,13,1,1,2,1089226,182
1031,1089228,11,1,1,2,1089228,1108
1032,1089229,13,1,1,2,1089229,21029
1033,1089229,15,1,1,2,1089229,21029
1034,1089230,11,1,1,2,1089230,17531
1035,1089234,13,0,1,2,1089234,19537
1036,1089253,12,1,1,2,1089253,7597
1037,1089255,12,1,1,2,1089255,930
1038,1089255,14,1,1,2,1089255,930
1039,1089255,15,0,1,2,1089255,930
1040,1089255,16,0,1,2,1089255,930
1041,1089288,12,6,9,2,1089288,2513
1042,1089288,13,1,6,2,1089288,2513
1043,1089288,14,0,1,2,1089288,2513
1044,1089288,15,0,1,2,1089288,2513
1045,1089316,13,1,1,2,1089316,18222
1046,1089334,12,11,15,2,1089334,1931
1047,1089334,13,2,6,2,1089334,1931
1048,1089334,14,0,2,2,1089334,1931
1049,1089334,15,0,2,2,1089334,1931
1050,1089334,16,1,1,2,1089334,1931
1051,1089334,17,1,1,2,1089334,1931
1052,1089334,18,1,1,2,1089334,1931
1053,1089340,12,1,1,2,1089340,19278
1054,1089340,13,1,1,2,1089340,19278
1055,1089340,14,1,1,2,1089340,19278
1056,1089340,15,1,1,2,1089340,19278
1057,1089340,16,3,3,2,1089340,19278
1058,1089340,18,1,1,2,1089340,19278
1059,1089340,19,3,3,2,1089340,19278
1060,1089359,12,2,5,2,1089359,22577
1061,1089359,13,1,4,2,1089359,22577
1062,1089359,14,2,3,2,1089359,22577
1063,1089359,15,0,1,2,1089359,22577
1064,1089359,16,1,1,2,1089359,22577
1065,1089359,17,5,5,2,1089359,22577
1066,1089359,19,1,2,2,1089359,22577
1067,1089399,12,2,3,2,1089399,22081
1068,1089399,13,1,1,2,1089399,22081
1069,1089399,14,2,5,2,1089399,22081
1070,1089399,16,1,1,2,1089399,22081
1071,1089399,17,0,1,2,1089399,22081
1072,1089399,19,1,1,2,1089399,22081
1073,1089402,13,2,2,2,1089402,11449
1074,1089402,15,1,1,2,1089402,11449
1075,1089402,17,1,1,2,1089402,11449
1076,1089661,11,1,1,2,1089661,17764
1077,1089661,12,39,48,2,1089661,17764
1078,1089661,13,17,24,2,1089661,17764
1079,1089661,14,6,9,2,1089661,17764
1080,1089661,15,3,5,2,1089661,17764
1081,1089661,17,2,2,2,1089661,17764
1082,1089661,18,1,6,2,1089661,17764
1083,1089661,19,0,3,2,1089661,17764
1084,1089665,12,2,5,2,1089665,12422
1085,1089665,13,5,6,2,1089665,12422
1086,1089665,14,1,2,2,1089665,12422
1087,1089665,15,4,7,2,1089665,12422
1088,1089665,16,1,9,2,1089665,12422
1089,1089665,17,2,4,2,1089665,12422
1090,1089665,18,1,2,2,1089665,12422
1091,1089665,19,1,2,2,1089665,12422
1092,1089699,12,6,8,2,1089699,17879
1093,1089699,13,2,3,2,1089699,17879
1094,1089699,14,2,5,2,1089699,17879
1095,1089699,15,1,4,2,1089699,17879
1096,1089699,18,1,5,2,1089699,17879
1097,1089699,19,0,1,2,1089699,17879
1098,1089700,12,17,28,2,1089700,5727
1099,1089700,13,5,12,2,1089700,5727
1100,1089700,14,0,4,2,1089700,5727
1101,1089700,15,2,2,2,1089700,5727
1102,1089700,16,1,2,2,1089700,5727
1103,1089700,17,0,1,2,1089700,5727
1104,1089833,12,4,4,2,1089833,12519
1105,1089833,13,2,2,2,1089833,12519
1106,1089833,15,2,3,2,1089833,12519
1107,1089833,16,0,2,2,1089833,12519
1108,1089833,18,1,2,2,1089833,12519
1109,1089835,12,5,10,2,1089835,21931
1110,1089835,13,2,5,2,1089835,21931
1111,1089835,14,0,1,2,1089835,21931
1112,1089835,15,1,3,2,1089835,21931
1113,1089835,16,0,1,2,1089835,21931
1114,1089835,17,1,3,2,1089835,21931
1115,1089835,18,2,3,2,1089835,21931
1116,1089835,19,2,2,2,1089835,21931
1117,1089838,13,0,2,2,1089838,14580
1118,1089838,14,0,1,2,1089838,14580
1119,1089993,12,2,8,2,1089993,20581
1120,1089993,13,1,3,2,1089993,20581
1121,1089993,15,2,2,2,1089993,20581
1122,1089993,16,1,4,2,1089993,20581
1123,1089993,17,2,4,2,1089993,20581
1124,1089993,18,2,3,2,1089993,20581
1125,1089993,19,1,1,2,1089993,20581
1126,1090055,12,7,10,2,1090055,1474
1127,1090055,13,1,3,2,1090055,1474
1128,1090057,12,3,14,2,1090057,5644
1129,1090057,13,2,9,2,1090057,5644
1130,1090057,14,1,6,2,1090057,5644
1131,1090057,15,1,7,2,1090057,5644
1132,1090057,16,0,4,2,1090057,5644
1133,1090057,17,3,4,2,1090057,5644
1134,1090057,18,1,1,2,1090057,5644
1135,1090057,19,0,1,2,1090057,5644
1136,1090060,14,1,1,2,1090060,14743
1137,1090061,12,0,7,2,1090061,4535
1138,1090061,13,0,6,2,1090061,4535
1139,1090061,14,0,4,2,1090061,4535
1140,1090061,15,0,5,2,1090061,4535
1141,1090061,16,0,6,2,1090061,4535
1142,1090061,17,0,4,2,1090061,4535
1143,1090061,18,0,2,2,1090061,4535
1144,1090061,19,1,7,2,1090061,4535
1145,1090062,14,0,1,2,1090062,4921
1146,1090062,15,1,3,2,1090062,4921
1147,1090062,16,0,1,2,1090062,4921
1148,1090062,17,0,1,2,1090062,4921
1149,1090062,18,1,1,2,1090062,4921
1150,1090064,12,13,21,2,1090064,1876
1151,1090064,13,14,26,2,1090064,1876
1152,1090064,14,10,17,2,1090064,1876
1153,1090064,15,5,14,2,1090064,1876
1154,1090064,16,5,10,2,1090064,1876
1155,1090064,17,6,13,2,1090064,1876
1156,1090064,18,4,12,2,1090064,1876
1157,1090064,19,0,3,2,1090064,1876
1158,1090150,12,4,8,2,1090150,3788
1159,1090150,13,2,5,2,1090150,3788
1160,1090150,14,3,10,2,1090150,3788
1161,1090150,15,2,4,2,1090150,3788
1162,1090150,16,4,9,2,1090150,3788
1163,1090150,17,3,4,2,1090150,3788
1164,1090150,18,3,4,2,1090150,3788
1165,1090150,19,2,2,2,1090150,3788
1166,1090176,12,2,5,2,1090176,22182
1167,1090176,13,0,5,2,1090176,22182
1168,1090176,14,0,5,2,1090176,22182
1169,1090176,15,1,3,2,1090176,22182
1170,1090176,16,4,5,2,1090176,22182
1171,1090176,17,3,3,2,1090176,22182
1172,1090176,18,1,1,2,1090176,22182
1173,1090176,19,0,1,2,1090176,22182
1174,1090287,13,1,2,2,1090287,14797
1175,10903,5,0,1,2,10903,2167
1176,10903,9,0,1,2,10903,2167
1177,10903,18,1,1,2,10903,2167
1178,10903,19,1,2,2,10903,2167
1179,1090422,12,15,25,2,1090422,3168
1180,1090422,13,1,4,2,1090422,3168
1181,1090422,14,1,3,2,1090422,3168
1182,1090422,15,3,5,2,1090422,3168
1183,1090422,17,1,1,2,1090422,3168
1184,1090423,12,9,11,2,1090423,21557
1185,1090423,13,3,5,2,1090423,21557
1186,1090423,14,1,2,2,1090423,21557
1187,1090423,15,0,1,2,1090423,21557
1188,1090423,16,0,1,2,1090423,21557
1189,1090423,17,1,3,2,1090423,21557
1190,1090423,18,0,2,2,1090423,21557
1191,1090423,19,1,1,2,1090423,21557
1192,1090722,13,0,1,2,1090722,3642
1193,1090723,13,2,3,2,1090723,5402
1194,1090723,14,1,4,2,1090723,5402
1195,1090723,15,0,1,2,1090723,5402
1196,1090723,18,1,3,2,1090723,5402
1197,1090723,19,0,1,2,1090723,5402
1198,1090727,12,1,1,2,1090727,7352
1199,1090727,15,1,1,2,1090727,7352
1200,1090730,13,1,1,2,1090730,8100
1201,1090730,16,1,1,2,1090730,8100
1202,1090895,12,1,15,2,1090895,18783
1203,1090895,13,0,10,2,1090895,18783
1204,1090895,14,0,3,2,1090895,18783
1205,1090895,15,0,1,2,1090895,18783
1206,1090899,12,0,1,2,1090899,19327
1207,1090912,19,0,1,2,1090912,8601
1208,1090913,13,0,1,2,1090913,14264
1209,1090921,12,1,8,2,1090921,7163
1210,1090921,13,0,9,2,1090921,7163
1211,1090921,14,1,8,2,1090921,7163
1212,1090921,15,0,14,2,1090921,7163
1213,1090921,16,2,8,2,1090921,7163
1214,1090921,17,1,6,2,1090921,7163
1215,1090921,18,0,1,2,1090921,7163
1216,1090921,19,1,3,2,1090921,7163
1217,1090927,12,1,3,2,1090927,7699
1218,1090927,13,1,1,2,1090927,7699
1219,1090927,14,2,2,2,1090927,7699
1220,1090927,15,1,4,2,1090927,7699
1221,1090927,16,1,5,2,1090927,7699
1222,1090927,17,0,2,2,1090927,7699
1223,1090927,19,4,4,2,1090927,7699
1224,1090931,13,1,1,2,1090931,11728
1225,1090962,12,1,3,2,1090962,12614
1226,1090962,14,1,2,2,1090962,12614
1227,1090962,15,1,2,2,1090962,12614
1228,1090962,16,0,1,2,1090962,12614
1229,1090962,17,1,1,2,1090962,12614
1230,1090962,19,0,1,2,1090962,12614
1231,1090964,12,6,7,2,1090964,18713
1232,1090964,13,8,10,2,1090964,18713
1233,1090964,14,2,2,2,1090964,18713
1234,1090964,15,3,4,2,1090964,18713
1235,1090964,16,2,2,2,1090964,18713
1236,1090964,17,2,2,2,1090964,18713
1237,1090964,18,3,4,2,1090964,18713
1238,1090964,19,7,7,2,1090964,18713
1239,1091018,12,2,2,2,1091018,5607
1240,1091018,15,1,1,2,1091018,5607
1241,1091018,16,1,1,2,1091018,5607
1242,1091018,17,1,1,2,1091018,5607
1243,1091046,12,1,4,2,1091046,20082
1244,1091046,13,1,2,2,1091046,20082
1245,1091046,14,0,2,2,1091046,20082
1246,1091046,15,1,5,2,1091046,20082
1247,1091046,16,0,4,2,1091046,20082
1248,1091046,17,0,3,2,1091046,20082
1249,1091046,18,0,2,2,1091046,20082
1250,1091046,19,1,3,2,1091046,20082
1251,1091050,12,3,5,2,1091050,16010
1252,1091050,13,2,6,2,1091050,16010
1253,1091050,14,2,4,2,1091050,16010
1254,1091050,15,1,4,2,1091050,16010
1255,1091050,16,0,2,2,1091050,16010
1256,1091050,17,0,2,2,1091050,16010
1257,1091050,18,0,1,2,1091050,16010
1258,1091070,12,20,26,2,1091070,8776
1259,1091070,13,5,6,2,1091070,8776
1260,1091070,14,1,2,2,1091070,8776
1261,1091070,15,2,4,2,1091070,8776
1262,1091070,17,1,1,2,1091070,8776
1263,1091071,12,4,11,2,1091071,7428
1264,1091071,13,2,6,2,1091071,7428
1265,1091071,14,3,10,2,1091071,7428
1266,1091071,15,6,9,2,1091071,7428
1267,1091071,16,1,1,2,1091071,7428
1268,1091071,17,3,6,2,1091071,7428
1269,1091071,18,2,4,2,1091071,7428
1270,1091071,19,0,1,2,1091071,7428
1271,1091079,12,0,3,2,1091079,21176
1272,1091079,13,0,4,2,1091079,21176
1273,1091079,14,0,2,2,1091079,21176
1274,1091079,16,0,4,2,1091079,21176
1275,1091079,17,0,1,2,1091079,21176
1276,1091079,19,0,3,2,1091079,21176
1277,1091126,12,1,2,2,1091126,18694
1278,1091126,13,1,3,2,1091126,18694
1279,1091126,16,1,1,2,1091126,18694
1280,1091126,18,1,1,2,1091126,18694
1281,1091126,19,1,1,2,1091126,18694
1282,1091154,13,1,1,2,1091154,10701
1283,1091154,14,1,1,2,1091154,10701
1284,1091154,15,0,1,2,1091154,10701
1285,1091208,17,1,1,2,1091208,18304
1286,1091235,12,4,14,2,1091235,18021
1287,1091235,13,3,18,2,1091235,18021
1288,1091235,14,1,5,2,1091235,18021
1289,1091235,15,4,4,2,1091235,18021
1290,1091235,16,2,3,2,1091235,18021
1291,1091235,17,1,3,2,1091235,18021
1292,1091235,18,2,2,2,1091235,18021
1293,1091235,19,0,1,2,1091235,18021
1294,1091237,12,3,13,2,1091237,1938
1295,1091237,13,3,14,2,1091237,1938
1296,1091237,14,0,2,2,1091237,1938
1297,1091237,15,2,2,2,1091237,1938
1298,1091237,16,2,3,2,1091237,1938
1299,1091237,17,1,3,2,1091237,1938
1300,1091237,18,1,1,2,1091237,1938
