ngram,count,unithood
algebraic approach,82,0.0009821229277498747
exceptional group,82,0.0009821229277498747
ads_4 x,82,0.0009821229277498747
certain type,82,0.0009821229277498747
geometric transition,82,0.0009821229277498747
possible connection,82,0.0009821229277498747
massive case,82,0.0009821229277498747
gravitational correction,82,0.0009821229277498747
topological gauge,82,0.0009821229277498747
noncommutative yang-mills,81,0.0009701458188748762
two-dimensional field,81,0.0009701458188748762
constant term,81,0.0009701458188748762
global u,81,0.0009701458188748762
non-geometric flux,81,0.0009701458188748762
marginal operator,81,0.0009701458188748762
quadratic term,81,0.0009701458188748762
physical spectrum,81,0.0009701458188748762
heterotic m-theory,81,0.0009701458188748762
qualitative feature,81,0.0009701458188748762
ward-takahashi identity,81,0.0009701458188748762
noncommutative theory,81,0.0009701458188748762
thermal field,81,0.0009701458188748762
scalar qed,81,0.0009701458188748762
ava-lifshitz gravity,81,0.0009701458188748762
brief discussion,81,0.0009701458188748762
geometrical structure,81,0.0009701458188748762
single particle,81,0.0009701458188748762
time-dependent solution,81,0.0009701458188748762
superconformal chern-simons theory,64,0.0009672594369281664
classical field equation,64,0.0009672594369281664
euclidean quantum gravity,64,0.0009672594369281664
global symmetry group,64,0.0009672594369281664
topological string partition,64,0.0009672594369281664
non-commutative gauge theory,64,0.0009672594369281664
thermo field dynamic,64,0.0009672594369281664
low energy effective field,55,0.0009650381046145642
new light,80,0.0009581687099998777
algebraic curve,80,0.0009581687099998777
supersymmetric configuration,80,0.0009581687099998777
horizon area,80,0.0009581687099998777
space-time geometry,80,0.0009581687099998777
holographic correspondence,80,0.0009581687099998777
free quantum,80,0.0009581687099998777
imaginary time,80,0.0009581687099998777
massive spin,80,0.0009581687099998777
effective interaction,80,0.0009581687099998777
unitary matrix,80,0.0009581687099998777
singular vector,80,0.0009581687099998777
sinh-gordon model,80,0.0009581687099998777
black-hole solution,80,0.0009581687099998777
spin connection,80,0.0009581687099998777
einstein-maxwell-dilaton theory,80,0.0009581687099998777
electromagnetic interaction,80,0.0009581687099998777
higher-spin gauge,80,0.0009581687099998777
soft theorem,80,0.0009581687099998777
chiral schwinger model,63,0.0009521460082261639
cosmic censorship conjecture,63,0.0009521460082261639
thermal field theory,63,0.0009521460082261639
high temperature limit,63,0.0009521460082261639
nekrasov partition function,63,0.0009521460082261639
finite size correction,63,0.0009521460082261639
precise agreement,79,0.0009461916011248793
conformal quantum,79,0.0009461916011248793
critical behaviour,79,0.0009461916011248793
standard quantum,79,0.0009461916011248793
boundary action,79,0.0009461916011248793
symmetric product,79,0.0009461916011248793
antisymmetric representation,79,0.0009461916011248793
general model,79,0.0009461916011248793
supersymmetric ad,79,0.0009461916011248793
gauss-bonnet coupling,79,0.0009461916011248793
chiral multiplet,79,0.0009461916011248793
transverse space,79,0.0009461916011248793
other theory,79,0.0009461916011248793
thermodynamical quantity,79,0.0009461916011248793
einstein-gauss-bonnet gravity,79,0.0009461916011248793
interesting case,79,0.0009461916011248793
instanton solution,79,0.0009461916011248793
heavy ion collision,62,0.0009370325795241614
quantum gravity effect,62,0.0009370325795241614
weak coupling limit,62,0.0009370325795241614
topological sigma model,62,0.0009370325795241614
massive gauge theory,62,0.0009370325795241614
big bang singularity,62,0.0009370325795241614
near horizon limit,62,0.0009370325795241614
holographic rg flow,62,0.0009370325795241614
spectral dimension,78,0.0009342144922498807
geometric approach,78,0.0009342144922498807
weak interaction,78,0.0009342144922498807
other method,78,0.0009342144922498807
second quantization,78,0.0009342144922498807
n f,78,0.0009342144922498807
correlation function,78,0.0009342144922498807
majorana fermion,78,0.0009342144922498807
unstable mode,78,0.0009342144922498807
tadpole cancellation,78,0.0009342144922498807
supersymmetric chern-simons,78,0.0009342144922498807
large family,78,0.0009342144922498807
effective hamiltonian,78,0.0009342144922498807
stationary point,78,0.0009342144922498807
sachdev-ye-kitaev model,78,0.0009342144922498807
brownian motion,78,0.0009342144922498807
large gauge,78,0.0009342144922498807
internal degree,78,0.0009342144922498807
higher-spin field,78,0.0009342144922498807
higher-derivative term,78,0.0009342144922498807
three-dimensional gravity,78,0.0009342144922498807
flat solution,78,0.0009342144922498807
universal property,78,0.0009342144922498807
noncommutative space-time,78,0.0009342144922498807
reduced phase,78,0.0009342144922498807
supersymmetric standard,77,0.0009222373833748823
corresponding field,77,0.0009222373833748823
abelian case,77,0.0009222373833748823
one-loop calculation,77,0.0009222373833748823
particular model,77,0.0009222373833748823
scale invariant,77,0.0009222373833748823
low-energy dynamic,77,0.0009222373833748823
massive string,77,0.0009222373833748823
-dimensional spacetime,77,0.0009222373833748823
important feature,77,0.0009222373833748823
earlier paper,77,0.0009222373833748823
limiting case,77,0.0009222373833748823
scalar sector,77,0.0009222373833748823
heterotic compactifications,77,0.0009222373833748823
finite distance,77,0.0009222373833748823
fermionic sector,77,0.0009222373833748823
classical vacuum,77,0.0009222373833748823
standard result,77,0.0009222373833748823
arbitrary representation,77,0.0009222373833748823
five-dimensional supergravity,77,0.0009222373833748823
systematic approach,77,0.0009222373833748823
langevin equation,77,0.0009222373833748823
bosonic case,77,0.0009222373833748823
nonlinear equation,77,0.0009222373833748823
fermionic zero mode,61,0.0009219191508221587
central charge c,61,0.0009219191508221587
weak coupling regime,61,0.0009219191508221587
one-loop partition function,61,0.0009219191508221587
topological gauge theory,61,0.0009219191508221587
analytic function,76,0.0009102602744998838
four-dimensional space-time,76,0.0009102602744998838
near-horizon region,76,0.0009102602744998838
graceful exit,76,0.0009102602744998838
relativistic string,76,0.0009102602744998838
phenomenological implication,76,0.0009102602744998838
canonical variable,76,0.0009102602744998838
specific form,76,0.0009102602744998838
holographic complexity,76,0.0009102602744998838
new symmetry,76,0.0009102602744998838
linear order,76,0.0009102602744998838
solitonic solution,76,0.0009102602744998838
approximate solution,76,0.0009102602744998838
steady state,76,0.0009102602744998838
global charge,76,0.0009102602744998838
toric geometry,76,0.0009102602744998838
physical parameter,76,0.0009102602744998838
eigenvalue distribution,76,0.0009102602744998838
short note,76,0.0009102602744998838
uv cutoff,76,0.0009102602744998838
lagrangian formalism,76,0.0009102602744998838
algebraic geometry,76,0.0009102602744998838
circular wilson,76,0.0009102602744998838
extremal surface,76,0.0009102602744998838
compact lie group,60,0.000906805722120156
black hole interior,60,0.000906805722120156
effective string theory,60,0.000906805722120156
boundary stress tensor,60,0.000906805722120156
noncommutative quantum mechanic,60,0.000906805722120156
affine toda field,60,0.000906805722120156
systematic analysis,75,0.0008982831656248854
generalized geometry,75,0.0008982831656248854
variational method,75,0.0008982831656248854
high spin,75,0.0008982831656248854
original model,75,0.0008982831656248854
new version,75,0.0008982831656248854
conformal space,75,0.0008982831656248854
hooft limit,75,0.0008982831656248854
four-point amplitude,75,0.0008982831656248854
key feature,75,0.0008982831656248854
finite set,75,0.0008982831656248854
first one,75,0.0008982831656248854
true vacuum,75,0.0008982831656248854
wave equation,75,0.0008982831656248854
phenomenological model,75,0.0008982831656248854
different kind,75,0.0008982831656248854
thermal bath,75,0.0008982831656248854
boundary operator,75,0.0008982831656248854
anharmonic oscillator,75,0.0008982831656248854
extended version,75,0.0008982831656248854
non-commutative gauge,75,0.0008982831656248854
large time,75,0.0008982831656248854
linear potential,75,0.0008982831656248854
cubic vertex,75,0.0008982831656248854
massive spin-2,75,0.0008982831656248854
new representation,75,0.0008982831656248854
tachyonic instability,75,0.0008982831656248854
schwarzschild-de sitter,75,0.0008982831656248854
green ’ s,59,0.0008916922934181534
quantum information theory,59,0.0008916922934181534
two-dimensional dilaton gravity,59,0.0008916922934181534
holomorphic vector bundle,59,0.0008916922934181534
n +,74,0.0008863060567498869
entangled state,74,0.0008863060567498869
ordinary matter,74,0.0008863060567498869
additional symmetry,74,0.0008863060567498869
critical theory,74,0.0008863060567498869
partial breaking,74,0.0008863060567498869
new gauge,74,0.0008863060567498869
different mass,74,0.0008863060567498869
different number,74,0.0008863060567498869
time-dependent background,74,0.0008863060567498869
ale space,74,0.0008863060567498869
dynamical evolution,74,0.0008863060567498869
vacuum expectation,74,0.0008863060567498869
ads_3 x,74,0.0008863060567498869
anomalous u,74,0.0008863060567498869
illustrative example,74,0.0008863060567498869
cosmological scale,74,0.0008863060567498869
semi-classical limit,74,0.0008863060567498869
integral measure,74,0.0008863060567498869
direct consequence,74,0.0008863060567498869
symplectic manifold,74,0.0008863060567498869
initial value problem,58,0.0008765788647161509
asymptotic symmetry group,58,0.0008765788647161509
linear dilaton background,58,0.0008765788647161509
general gauge theory,58,0.0008765788647161509
flat space limit,58,0.0008765788647161509
collective field theory,58,0.0008765788647161509
local field theory,58,0.0008765788647161509
relativistic wave equation,58,0.0008765788647161509
young tableau,73,0.0008743289478748885
transverse direction,73,0.0008743289478748885
deformed theory,73,0.0008743289478748885
scalar coupling,73,0.0008743289478748885
dynamical generation,73,0.0008743289478748885
weak energy,73,0.0008743289478748885
two-dimensional dilaton,73,0.0008743289478748885
hooft anomaly,73,0.0008743289478748885
exponential growth,73,0.0008743289478748885
compact expression,73,0.0008743289478748885
einstein field,73,0.0008743289478748885
specific choice,73,0.0008743289478748885
light-cone quantization,73,0.0008743289478748885
soft graviton,73,0.0008743289478748885
common feature,73,0.0008743289478748885
new field,73,0.0008743289478748885
toroidal compactifications,73,0.0008743289478748885
spontaneous compactification,72,0.0008623518389998899
corresponding quantum,72,0.0008623518389998899
physical effect,72,0.0008623518389998899
real parameter,72,0.0008623518389998899
complete solution,72,0.0008623518389998899
different class,72,0.0008623518389998899
infrared behavior,72,0.0008623518389998899
quadratic form,72,0.0008623518389998899
slow-roll parameter,72,0.0008623518389998899
-dimensional gravity,72,0.0008623518389998899
different vacuum,72,0.0008623518389998899
geometric description,72,0.0008623518389998899
f-theory model,72,0.0008623518389998899
soft limit,72,0.0008623518389998899
exceptional field,72,0.0008623518389998899
different model,72,0.0008623518389998899
fermionic system,72,0.0008623518389998899
global ad,72,0.0008623518389998899
orbifold compactifications,72,0.0008623518389998899
few year,72,0.0008623518389998899
two-dimensional string,72,0.0008623518389998899
simplest model,72,0.0008623518389998899
particular solution,72,0.0008623518389998899
noncommutative yang-mills theory,57,0.0008614654360141482
non-critical string theory,57,0.0008614654360141482
mean field theory,57,0.0008614654360141482
perturbative string theory,57,0.0008614654360141482
negative energy density,57,0.0008614654360141482
euclidean signature,71,0.0008503747301248914
such configuration,71,0.0008503747301248914
direct calculation,71,0.0008503747301248914
two-parameter family,71,0.0008503747301248914
odd number,71,0.0008503747301248914
linearized equation,71,0.0008503747301248914
potential application,71,0.0008503747301248914
canonical formulation,71,0.0008503747301248914
additional constraint,71,0.0008503747301248914
quadratic curvature,71,0.0008503747301248914
canonical form,71,0.0008503747301248914
ir limit,71,0.0008503747301248914
quartic term,71,0.0008503747301248914
heterotic theory,71,0.0008503747301248914
affine kac-moody,71,0.0008503747301248914
complex manifold,71,0.0008503747301248914
negative mass,71,0.0008503747301248914
non-commutative space,71,0.0008503747301248914
no-hair theorem,71,0.0008503747301248914
knizhnik-zamolodchikov equation,71,0.0008503747301248914
fixed value,71,0.0008503747301248914
lens space,71,0.0008503747301248914
corresponding solution,71,0.0008503747301248914
gravitational instanton,71,0.0008503747301248914
dirac-born-infeld action,71,0.0008503747301248914
potential barrier,71,0.0008503747301248914
dbi action,71,0.0008503747301248914
possible existence,71,0.0008503747301248914
opposite sign,70,0.000838397621249893
geometric property,70,0.000838397621249893
giant magnons,70,0.000838397621249893
holographic screen,70,0.000838397621249893
systematic procedure,70,0.000838397621249893
few example,70,0.000838397621249893
euler-lagrange equation,70,0.000838397621249893
fermi liquid,70,0.000838397621249893
cosmological observation,70,0.000838397621249893
such term,70,0.000838397621249893
different dimension,70,0.000838397621249893
asymptotic state,70,0.000838397621249893
lorentz covariance,70,0.000838397621249893
initial singularity,70,0.000838397621249893
corresponding gauge,70,0.000838397621249893
high order,70,0.000838397621249893
enhanced symmetry,70,0.000838397621249893
critical system,70,0.000838397621249893
useful tool,70,0.000838397621249893
integrable quantum,70,0.000838397621249893
einstein-hilbert term,70,0.000838397621249893
s matrix,70,0.000838397621249893
deconfined phase,70,0.000838397621249893
rich structure,70,0.000838397621249893
nambu-goto string,70,0.000838397621249893
closed timelike curve,55,0.000831238578610143
black hole phase,55,0.000831238578610143
conformal space approach,55,0.000831238578610143
hermitian matrix model,55,0.000831238578610143
n=4 gauge theory,55,0.000831238578610143
one-dimensional quantum,69,0.0008264205123748946
geometrical property,69,0.0008264205123748946
characteristic feature,69,0.0008264205123748946
symmetric spacetimes,69,0.0008264205123748946
unitary group,69,0.0008264205123748946
tachyon potential,69,0.0008264205123748946
skyrme model,69,0.0008264205123748946
many example,69,0.0008264205123748946
holographic interpretation,69,0.0008264205123748946
unitary transformation,69,0.0008264205123748946
neutron star,69,0.0008264205123748946
extended theory,69,0.0008264205123748946
schwarzschild radius,69,0.0008264205123748946
algebraic equation,69,0.0008264205123748946
n=4 yang-mills,69,0.0008264205123748946
bosonic theory,69,0.0008264205123748946
coupled system,69,0.0008264205123748946
special limit,69,0.0008264205123748946
qualitative agreement,69,0.0008264205123748946
unitary evolution,69,0.0008264205123748946
symmetric background,69,0.0008264205123748946
stable vacuum,69,0.0008264205123748946
higher spin symmetry,54,0.0008161251499081405
dynamical mass generation,54,0.0008161251499081405
modified dispersion relation,54,0.0008161251499081405
spontaneous supersymmetry breaking,54,0.0008161251499081405
two-dimensional sigma model,54,0.0008161251499081405
scalar field equation,54,0.0008161251499081405
free quantum field,54,0.0008161251499081405
chiral perturbation theory,54,0.0008161251499081405
scalar-tensor gravity,68,0.0008144434034998961
interesting example,68,0.0008144434034998961
thermal entropy,68,0.0008144434034998961
traversable wormhole,68,0.0008144434034998961
relativistic fluid,68,0.0008144434034998961
calabi-yau fourfolds,68,0.0008144434034998961
compact lie,68,0.0008144434034998961
modified theory,68,0.0008144434034998961
noncommutative version,68,0.0008144434034998961
early stage,68,0.0008144434034998961
wide variety,68,0.0008144434034998961
dimensional manifold,68,0.0008144434034998961
relevant deformation,68,0.0008144434034998961
nontrivial topology,68,0.0008144434034998961
essential ingredient,68,0.0008144434034998961
metric function,68,0.0008144434034998961
non-trivial solution,68,0.0008144434034998961
well-known result,68,0.0008144434034998961
gravitational model,68,0.0008144434034998961
leading order,68,0.0008144434034998961
global property,68,0.0008144434034998961
2-d gravity,68,0.0008144434034998961
short review,68,0.0008144434034998961
thick brane,68,0.0008144434034998961
slavnov-taylor identity,68,0.0008144434034998961
effective dynamic,68,0.0008144434034998961
cosmological parameter,68,0.0008144434034998961
critical string,68,0.0008144434034998961
global monopole,68,0.0008144434034998961
total derivative,68,0.0008144434034998961
asymptotic solution,68,0.0008144434034998961
lowest energy,67,0.0008024662946248977
present author,67,0.0008024662946248977
perturbative result,67,0.0008024662946248977
hubble scale,67,0.0008024662946248977
one-loop renormalization,67,0.0008024662946248977
perturbative renormalization,67,0.0008024662946248977
chiral schwinger,67,0.0008024662946248977
small distance,67,0.0008024662946248977
detailed balance,67,0.0008024662946248977
gravitational system,67,0.0008024662946248977
real form,67,0.0008024662946248977
gyromagnetic ratio,67,0.0008024662946248977
n=4 supersymmetry,67,0.0008024662946248977
chiral theory,67,0.0008024662946248977
most case,67,0.0008024662946248977
topological yang-mills,67,0.0008024662946248977
linear system,67,0.0008024662946248977
bianchi identity,67,0.0008024662946248977
theoretical framework,67,0.0008024662946248977
thermo field,67,0.0008024662946248977
vacuum solution,67,0.0008024662946248977
non-abelian theory,67,0.0008024662946248977
superconformal invariance,67,0.0008024662946248977
superconformal gauge,67,0.0008024662946248977
large separation,67,0.0008024662946248977
composite field,67,0.0008024662946248977
finite group,67,0.0008024662946248977
non-abelian generalization,67,0.0008024662946248977
cosmological application,67,0.0008024662946248977
open spin chain,53,0.0008010117212061379
higher curvature term,53,0.0008010117212061379
primordial power spectrum,53,0.0008010117212061379
boundary value problem,53,0.0008010117212061379
wess-zumino consistency condition,53,0.0008010117212061379
spectral property,66,0.0007904891857498991
\cal m,66,0.0007904891857498991
physical process,66,0.0007904891857498991
fermionic matter,66,0.0007904891857498991
non-linear realization,66,0.0007904891857498991
functional method,66,0.0007904891857498991
renormalizable theory,66,0.0007904891857498991
real line,66,0.0007904891857498991
asymptotic bethe,66,0.0007904891857498991
four-dimensional string,66,0.0007904891857498991
simple relation,66,0.0007904891857498991
stable solution,66,0.0007904891857498991
liouville equation,66,0.0007904891857498991
extra space,66,0.0007904891857498991
